Epoch	AUC_dev	PR_AUC	ACC	BACC	PREC	TPR	KAPPA	RECALL
0	0.7343496560528083	0.7230461831662924	0.5622231171969392	0.5497285174233245	0.8888888888888888	0.11276948590381426	0.10193118231054432	0.11276948590381426
1	0.7475260736256073	0.7366629638886271	0.6568666935159082	0.6510306078586446	0.744475138121547	0.4469320066334992	0.3054550015069427	0.4469320066334992
2	0.7932099486903774	0.7912429828512724	0.7084172372130487	0.7089162644101341	0.6897637795275591	0.7263681592039801	0.4172170230313279	0.7263681592039801
3	0.813459133463458	0.8146747879154351	0.7261377366089408	0.7222254688447608	0.7968397291196389	0.5854063018242123	0.4477537152433896	0.5854063018242123
4	0.8167440661479861	0.8188942787557036	0.7313733387031817	0.7273385746807597	0.808	0.5862354892205639	0.4581729575417053	0.5862354892205639
5	0.8169395128248083	0.8176437495346716	0.7269432138542086	0.7282411357464829	0.6973094170403588	0.7736318407960199	0.45509753047098944	0.7736318407960199
6	0.8187738545591022	0.8203386310833192	0.7366089407974225	0.7330740580574029	0.8006535947712419	0.6094527363184079	0.46926341220442946	0.6094527363184079
7	0.8227659016325317	0.8239413369789272	0.7418445428916633	0.7411376944564569	0.7429062768701634	0.7164179104477612	0.48275389160666105	0.7164179104477612
8	0.8233126328680274	0.824381570752617	0.7426500201369312	0.7401458512709229	0.7815292949354519	0.6525704809286899	0.4825050269162213	0.6525704809286899
9	0.82569565381134	0.8271849933733914	0.7450664518727346	0.7430252808003834	0.7736389684813754	0.6716417910447762	0.4878385445942841	0.6716417910447762
10	0.8261358958275706	0.8276698402537062	0.7398308497784938	0.735906736222308	0.8167420814479638	0.5986733001658375	0.47534166191840943	0.5986733001658375
11	0.8284835285852128	0.8298594473869463	0.7426500201369312	0.7394543206702068	0.7993664202745512	0.6276948590381426	0.4817850009880019	0.6276948590381426
12	0.8306681808914186	0.8309661816804875	0.7462746677406363	0.7443151639349584	0.7732447817836812	0.675787728026534	0.4903483885092913	0.675787728026534
13	0.8313201026971639	0.8311184596969865	0.7462746677406363	0.7433470210939559	0.7969072164948454	0.6409618573797679	0.48935615962561463	0.6409618573797679
14	0.8328573784691785	0.8322142993771389	0.7474828836085381	0.7445216491284117	0.7993795243019648	0.6409618573797679	0.49175245784166977	0.6409618573797679
15	0.8333524884063109	0.8323096223738932	0.7474828836085381	0.7446599552485549	0.7957099080694586	0.6459369817578773	0.491893784837959	0.6459369817578773
16	0.8327310848524281	0.8319538757919351	0.7418445428916633	0.7384637761336881	0.80343716433942	0.6202321724709784	0.4799700973567592	0.6202321724709784
17	0.8366328758192851	0.8339094795812965	0.7490938380990737	0.747032911661998	0.7789473684210526	0.6749585406301825	0.4959062376066944	0.6749585406301825
18	0.8368156606682069	0.8345753615668636	0.7494965767217077	0.7469864849596964	0.790258449304175	0.6592039800995025	0.49626083360187667	0.6592039800995025
19	0.8380815187959965	0.8356255290956948	0.7478856222311719	0.745719977507399	0.7799227799227799	0.6699834162520729	0.49337332393758393	0.6699834162520729
20	0.8366120974350383	0.8355908414281092	0.7418445428916633	0.7380719087932823	0.8149386845039019	0.6061359867330016	0.4795596080681842	0.6061359867330016
21	0.8398593692981191	0.8383319144430204	0.7374144180426903	0.7341107046339692	0.7953091684434968	0.6185737976782753	0.47113190830996476	0.6185737976782753
22	0.8397639185954853	0.8383256858858988	0.743455497382199	0.73963807950589	0.8185890257558791	0.6061359867330016	0.48275925217984494	0.6061359867330016
23	0.8424501740839005	0.8399808150432634	0.7450664518727346	0.7421262910194525	0.7956656346749226	0.6393034825870647	0.4869126304109592	0.6393034825870647
24	0.8423644632488821	0.8411294545241566	0.7426500201369312	0.7387166880294429	0.8210645526613817	0.6011608623548922	0.48101476158996936	0.6011608623548922
25	0.8437540176953915	0.8422074629254035	0.7438582360048329	0.7404675915644954	0.8064516129032258	0.6218905472636815	0.4840145229842694	0.6218905472636815
26	0.8440929650884185	0.8429879116151213	0.7458719291180024	0.7417568253745628	0.831603229527105	0.5978441127694859	0.4873217268668266	0.5978441127694859
27	0.8441442617245281	0.8431749234392515	0.7406363270237616	0.7363901583183015	0.8282710280373832	0.587893864013267	0.47662566434303444	0.587893864013267
28	0.8468142841002505	0.8458815654882895	0.7494965767217077	0.7459722400786462	0.818082788671024	0.6227197346600332	0.49523217491002314	0.6227197346600332
29	0.8463987164153132	0.8456941341245868	0.7402335884011276	0.7359755646201257	0.8280701754385965	0.5870646766169154	0.4758007896692953	0.5870646766169154
30	0.8471382970296	0.8460782875320567	0.7474828836085381	0.743415200167266	0.8323765786452354	0.6011608623548922	0.4906190052870444	0.6011608623548922
31	0.8497200112722734	0.8486818690662922	0.7555376560612163	0.7523525026914502	0.8162618796198522	0.6409618573797679	0.5077362998430628	0.6409618573797679
32	0.8482811081631778	0.8460176640272052	0.7559403946838502	0.7528593004697213	0.8138075313807531	0.6451077943615257	0.5086498252662803	0.6451077943615257
33	0.85022388709026	0.8487458693461035	0.7599677809101892	0.7574201558119089	0.8043912175648703	0.6683250414593698	0.5172727391344059	0.6683250414593698
34	0.8508621730813435	0.8490739210732673	0.7672170761175997	0.7659201382801472	0.7828828828828829	0.7205638474295191	0.5330197949570951	0.7205638474295191
35	0.8509894406848556	0.8488031129905702	0.7676198147402336	0.7662655789182513	0.7846153846153846	0.7189054726368159	0.533773865073758	0.7189054726368159
36	0.8509712595986395	0.847940400648601	0.7700362464760371	0.768937549267497	0.7817213842058562	0.7305140961857379	0.5388563724685032	0.7305140961857379
37	0.8525750911326948	0.8500066809916411	0.7696335078534031	0.7682693943490586	0.7871376811594203	0.7205638474295191	0.5378032739298158	0.7205638474295191
38	0.8518582368761778	0.8495895178355072	0.7684252919855014	0.7673483275348655	0.7794508414526129	0.7296849087893864	0.5356473909122221	0.7296849087893864
39	0.8542964504026461	0.8511830884621681	0.7680225533628675	0.7664727134362124	0.7895220588235294	0.7122719734660033	0.5343990030425694	0.7122719734660033
40	0.8523932802705345	0.848637799174201	0.7704389850986709	0.7690524797053625	0.7885662431941923	0.7205638474295191	0.5393980616648333	0.7205638474295191
41	0.8548217539293871	0.8516513180183585	0.7752718485702779	0.7736818387831139	0.7988929889298892	0.7180762852404643	0.548907328171405	0.7180762852404643
42	0.8562859806942837	0.8527648883964095	0.7768828030608136	0.7757320809162229	0.7905525846702317	0.7354892205638475	0.5525340255549482	0.7354892205638475
43	0.8552366722898168	0.8511981910347054	0.7744663713250101	0.7738899472878364	0.7755972696245734	0.753731343283582	0.5482095454087617	0.753731343283582
44	0.8560587171165838	0.8515626110863442	0.7736608940797423	0.7725536374509598	0.7859680284191829	0.7338308457711443	0.546114354335288	0.7338308457711443
45	0.8561346880839862	0.8520058225866086	0.7768828030608136	0.7756398768361275	0.7926391382405745	0.7321724709784412	0.5524513338139869	0.7321724709784412
