Epoch	AUC_dev	PR_AUC	ACC	BACC	PREC	TPR	KAPPA
0	0.614982049605527	0.5222725906753289	0.42305801376597835	0.5	0.42305801376597835	1.0	0.0
1	0.6283091127001548	0.5422988838947198	0.5636676499508357	0.5766805300175506	0.488412017167382	0.6612434631028472	0.1464498118588946
2	0.6443084957443168	0.5752451068204898	0.6157817109144543	0.602704331341926	0.5486453201970444	0.5177222545031959	0.2069643331987968
3	0.6826179377186548	0.6211121393049694	0.6438053097345132	0.595296900094004	0.6965317919075145	0.2800697269029634	0.2071082104107761
4	0.6971858445771388	0.6406802961144753	0.6506882989183874	0.6006420351422205	0.7314814814814815	0.27542126670540384	0.2195381571976417
5	0.7067011257463446	0.652427444447543	0.6585545722713865	0.6099389555373396	0.7441176470588236	0.2940151074956421	0.23917137983612669
6	0.7068778939920335	0.6490823250732836	0.6705998033431662	0.6326213666265018	0.7011615628299894	0.38582219639744336	0.28216648998860916
7	0.7119909278773179	0.6572641118116826	0.6735496558505408	0.6322331696947925	0.7287543655413271	0.3637420104590354	0.28339639850681053
11	0.7153684640003051	0.6574127755913695	0.6674041297935103	0.6320216172214854	0.6811023622047244	0.4020918070889018	0.2793017822078804
12	0.7173474513559287	0.6586759763400102	0.6671583087512291	0.6328934510831016	0.6755980861244019	0.41022661243463104	0.2804794859649614
49	0.7179822325631372	0.6718877030471865	0.6720747295968534	0.6511800518272612	0.6395097332372026	0.5153980244044161	0.31039369498391856
55	0.7190984225290882	0.6716927438437734	0.672566371681416	0.6471116588561014	0.653270291568164	0.48169668797210924	0.3049028006437625
56	0.7225121045398493	0.678059026754493	0.6705998033431662	0.6521490587090917	0.631288766368022	0.5322486926205694	0.3108008568082805
57	0.7256497409008299	0.6787244556914046	0.6728121927236972	0.656236143560573	0.630173564753004	0.5485183033120279	0.3179669006909881
58	0.7276922311346319	0.6792685577147735	0.676007866273353	0.6552860761336378	0.6450683945284377	0.5206275421266705	0.31877321790545055
59	0.7283665004863603	0.6816321995682143	0.6767453294001966	0.6536779554895578	0.6528614457831325	0.5037768739105172	0.31701010526079254
60	0.7313518784844574	0.680941659936502	0.6784660766961652	0.6605935798466374	0.6413415468856948	0.5444509006391632	0.32779137537530256
74	0.7321467166536236	0.677070179881121	0.6799410029498525	0.6597020638064046	0.6497498213009293	0.5281812899477049	0.32757786726135807
