Epoch	AUC_dev	PR_AUC	ACC	BACC	PREC	TPR	KAPPA
0	0.600510276702641	0.5989750712998173	0.4724051782875312	0.4995984058236239	0.4624079915878023	0.863524791359843	-0.0007575025974941862
1	0.6339797433034093	0.6198540686779923	0.6291165114694527	0.6175966513000613	0.6361185983827493	0.4634266077565047	0.23971796145285673
2	0.6671985636809472	0.6454740324933383	0.6586418351124234	0.6519296854348401	0.6520501138952164	0.5621011291114384	0.3068019254952138
3	0.6833597466315264	0.6709857258418934	0.6284351578469225	0.6050847777651901	0.7534766118836915	0.2925871379479627	0.21950472145322164
4	0.7034970335355517	0.6937676294234736	0.6568248921190097	0.6386683630934226	0.7421731123388582	0.3956799214531173	0.2866409220041807
6	0.7145398878150663	0.7030656673840654	0.6477401771519419	0.6249248372563202	0.7977941176470589	0.31958762886597936	0.2607149758454106
10	0.7163482546681821	0.7044071164669279	0.6654553713377243	0.6486101791415035	0.743103448275862	0.42317133038782523	0.30639178375691445
41	0.7202080612639126	0.703525776212581	0.670906200317965	0.657675459618362	0.7145985401459855	0.4806087383406971	0.3226974361337125
44	0.720531432239827	0.7047964452204283	0.6600045423574835	0.6435383279158061	0.7280405405405406	0.42317133038782523	0.29568538455151805
46	0.723530368653287	0.7022588943743762	0.6670451964569611	0.6530248102413051	0.7154716981132075	0.4653902798232695	0.31367245531979504
56	0.7259109890524866	0.7030093961515619	0.6661367249602543	0.6529645348043445	0.7061818181818181	0.47668139420716743	0.3130014310148317
