24.0
0.0
0.0
0.0
0.0
0.0
0.0
23.0
0.0
0.0
0.0
0.0
0.0
0.0
6.0
3.0
0.0
14.0
4.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
4.0
5.0
23.0
0.0
22.0
