27.0
0.0
0.0
0.0
0.0
0.0
0.0
21.0
0.0
0.0
0.0
0.0
1.0
0.0
11.0
4.0
0.0
10.0
4.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
1.0
10.0
24.0
0.0
15.0
