15.0
1.0
0.0
6.0
14.0
0.0
0.0
1.0
0.0
4.0
0.0
0.0
3.0
6.0
8.0
0.0
6.0
4.0
2.0
0.0
2.0
0.0
0.0
1.0
0.0
0.0
10.0
0.0
0.0
12.0
0.0
11.0
0.0
22.0
