8.0
0.0
1.0
0.0
0.0
0.0
3.0
4.0
3.0
24.0
7.0
1.0
17.0
3.0
5.0
3.0
4.0
0.0
0.0
1.0
3.0
0.0
2.0
0.0
1.0
3.0
2.0
5.0
19.0
9.0
