30.0
0.0
0.0
13.0
1.0
12.0
4.0
3.0
6.0
0.0
3.0
0.0
0.0
7.0
1.0
2.0
0.0
0.0
0.0
11.0
0.0
3.0
5.0
0.0
0.0
0.0
0.0
7.0
0.0
0.0
0.0
17.0
3.0
