12.0
15.0
11.0
0.0
0.0
2.0
9.0
4.0
1.0
0.0
0.0
0.0
0.0
11.0
1.0
4.0
1.0
7.0
0.0
0.0
0.0
3.0
17.0
0.0
0.0
0.0
0.0
4.0
1.0
1.0
0.0
0.0
24.0
0.0
0.0
