Epoch	epoch	mse	mae	rmse	r2	P
0	895.0186074709203	20.587947863414794	20.587947863414794	0.029	0.17029386365926402
1	865.4731709441561	20.26064801967485	20.26064801967485	0.037	0.19235384061671346
2	855.4601149067468	19.986797254170998	19.986797254170998	0.04	0.2
3	848.8832799753649	19.841057509772007	19.841057509772007	0.048	0.21908902300206645
4	840.1023751811716	19.638102544407857	19.638102544407857	0.06	0.2449489742783178
5	821.907593268557	19.162377426335517	19.162377426335517	0.08	0.282842712474619
6	798.8095436644347	18.595624827925736	18.595624827925736	0.104	0.322490309931942
7	765.8386433894933	17.868415595049154	17.868415595049154	0.139	0.372827037646145
8	739.7443439696165	17.374448378768793	17.374448378768793	0.17	0.41231056256176607
9	721.5847180091898	17.059280110951445	17.059280110951445	0.187	0.43243496620879307
10	713.2202655969111	16.899613809646183	16.899613809646183	0.196	0.4427188724235731
11	704.6723200615753	16.6447628915754	16.6447628915754	0.206	0.4538722287164087
12	697.238643862713	16.537093523879278	16.537093523879278	0.214	0.4626013402488151
13	692.2446114204195	16.45212576763072	16.45212576763072	0.219	0.4679743582719036
14	688.4304267222401	16.36890512817073	16.36890512817073	0.225	0.4743416490252569
15	685.2108604692952	16.286188714503282	16.286188714503282	0.227	0.47644516998286385
16	683.6411144416235	16.269863550640128	16.269863550640128	0.229	0.47853944456021597
17	680.1842250216787	16.179796514248732	16.179796514248732	0.233	0.4827007354458868
18	678.2969466207041	16.120663618668164	16.120663618668164	0.235	0.4847679857416329
19	676.496063982108	16.100035207061772	16.100035207061772	0.237	0.4868264577855234
20	675.1557658590143	16.070309989943507	16.070309989943507	0.239	0.48887626246321264
21	674.7708279340525	16.057041679281312	16.057041679281312	0.24	0.4898979485566356
22	674.1408887608181	16.042337588182725	16.042337588182725	0.241	0.4909175083453431
23	672.5959880575606	16.009861775417747	16.009861775417747	0.242	0.4919349550499537
24	671.7937757743512	15.985591325700355	15.985591325700355	0.243	0.4929503017546495
25	671.2291100813319	15.9569444472253	15.9569444472253	0.244	0.4939635614091388
26	670.6122987632144	15.945942459732258	15.945942459732258	0.244	0.4939635614091388
27	669.9767736913842	15.933876376249499	15.933876376249499	0.246	0.49598387070548977
28	669.3118298814247	15.919660890193606	15.919660890193606	0.246	0.49598387070548977
30	668.7717201698416	15.899353036819761	15.899353036819761	0.247	0.4969909455915671
32	668.2462323998037	15.883593109997827	15.883593109997827	0.248	0.4979959839195493
33	667.8550248887991	15.880263452490539	15.880263452490539	0.248	0.4979959839195493
34	667.7800473300916	15.859753048904855	15.859753048904855	0.248	0.4979959839195493
35	667.2963849449146	15.837986365674823	15.837986365674823	0.248	0.4979959839195493
37	667.137756414577	15.84927955851337	15.84927955851337	0.249	0.498998997994986
38	666.8531121555409	15.836118652630466	15.836118652630466	0.25	0.5
40	666.3178256252091	15.832305415282555	15.832305415282555	0.25	0.5
41	664.6894367403385	15.80242206968226	15.80242206968226	0.251	0.5009990019950139
50	664.1898555649663	15.80907226463407	15.80907226463407	0.253	0.5029910535983717
58	663.1198268305726	15.769051179685901	15.769051179685901	0.253	0.5029910535983717
78	662.4899447365874	15.764941432755222	15.764941432755222	0.254	0.5039841267341661
90	661.9329514227184	15.75207993435586	15.75207993435586	0.254	0.5039841267341661
99	661.343717734999	15.743102786854731	15.743102786854731	0.255	0.5049752469181039
107	661.3321043364764	15.750959935012576	15.750959935012576	0.255	0.5049752469181039
109	661.20839673909	15.757612625311758	15.757612625311758	0.255	0.5049752469181039
110	660.7387994151148	15.72852067694374	15.72852067694374	0.255	0.5049752469181039
129	660.2648318251619	15.738882013208388	15.738882013208388	0.255	0.5049752469181039
135	660.2264004565487	15.739838865270933	15.739838865270933	0.255	0.5049752469181039
157	660.1731655934082	15.735419285349005	15.735419285349005	0.255	0.5049752469181039
171	660.1587391925275	15.751195094570296	15.751195094570296	0.255	0.5049752469181039
185	660.1097660632272	15.749851923470434	15.749851923470434	0.255	0.5049752469181039
193	659.8836929869724	15.744556040255906	15.744556040255906	0.255	0.5049752469181039
220	659.8644536057168	15.749944176133294	15.749944176133294	0.255	0.5049752469181039
233	659.5728689960853	15.758304657004219	15.758304657004219	0.256	0.5059644256269407
235	659.519222627353	15.760671558294428	15.760671558294428	0.256	0.5059644256269407
255	659.517453206988	15.759711087584208	15.759711087584208	0.256	0.5059644256269407
259	659.4263471543396	15.75207077742727	15.75207077742727	0.256	0.5059644256269407
271	659.3671463305615	15.746400423648014	15.746400423648014	0.256	0.5059644256269407
284	659.2384773284746	15.760932713891055	15.760932713891055	0.256	0.5059644256269407
296	659.2244828355714	15.758754401606895	15.758754401606895	0.256	0.5059644256269407
298	659.118130144126	15.751128362864556	15.751128362864556	0.256	0.5059644256269407
311	659.0633055204347	15.750555010864296	15.750555010864296	0.257	0.5069516742254631
313	658.7934131518166	15.748201010811007	15.748201010811007	0.257	0.5069516742254631
316	658.6501718749827	15.755074614905753	15.755074614905753	0.257	0.5069516742254631
318	658.581451603668	15.756820575897127	15.756820575897127	0.257	0.5069516742254631
323	658.4964695365059	15.755336216384972	15.755336216384972	0.257	0.5069516742254631
326	658.4186438946103	15.746003214835497	15.746003214835497	0.257	0.5069516742254631
327	658.0582512443647	15.752864530249273	15.752864530249273	0.257	0.5069516742254631
