Epoch	AUC_dev	PR_AUC	ACC	BACC	PREC	TPR	KAPPA	RECALL
0	0.8016252303220617	0.8036342441985687	0.7196939186467982	0.719732437131809	0.706060606060606	0.7516129032258064	0.4394306622379074	0.7516129032258064
1	0.8121989593335581	0.814037913877561	0.7321788159484495	0.7321214932655127	0.7560106856634016	0.6846774193548387	0.4642958528548101	0.6846774193548387
2	0.8203474943554874	0.8209868342203278	0.738622633910592	0.738635390444554	0.7332280978689818	0.7491935483870967	0.4772582403662219	0.7491935483870967
3	0.8338936755508265	0.8360789325088073	0.7482883608538059	0.7483079438403446	0.7400468384074942	0.7645161290322581	0.4965960730682183	0.7645161290322581
4	0.8395167778267978	0.8410765697268954	0.7539267015706806	0.7539628370487634	0.7391634980988593	0.7838709677419354	0.5078886036203337	0.7838709677419354
5	0.8457802403134975	0.8454351612803138	0.761578735400725	0.7615920120416266	0.7555205047318612	0.7725806451612903	0.5231697680363212	0.7725806451612903
6	0.8512713129006306	0.8523714348537104	0.7672170761175997	0.7672060311940414	0.7717569786535303	0.7580645161290323	0.5344235045127871	0.7580645161290323
7	0.8531713077102743	0.8527256788046714	0.765606121627064	0.7656048062699504	0.7657512116316639	0.7645161290322581	0.5312106464796016	0.7645161290322581
8	0.8539278021436171	0.854319874764622	0.7700362464760371	0.77001012119482	0.7818028643639428	0.7483870967741936	0.5400480976200664	0.7483870967741936
9	0.8553353618975943	0.8549566787974967	0.7704389850986709	0.7704279448784159	0.7750410509031199	0.7612903225806451	0.5408674698482503	0.7612903225806451
10	0.8632646043650897	0.8673983008094723	0.7821184051550544	0.7821166273064646	0.7825383993532741	0.7806451612903226	0.5642349019392849	0.7806451612903226
11	0.8588755093037137	0.858733944009175	0.7744663713250101	0.7744660420937897	0.7741935483870968	0.7741935483870968	0.5489320841875794	0.7741935483870968
12	0.8649248695922973	0.86434726587334	0.7825211437776883	0.782522772688345	0.7813504823151125	0.7838709677419354	0.5650433457944652	0.7838709677419354
13	0.8578037007240547	0.8578508469390294	0.7728554168344745	0.772863843977889	0.7686804451510334	0.7798387096774193	0.5457181283643462	0.7798387096774193
14	0.8643182466976358	0.865426769440111	0.7784937575513492	0.7785119248436405	0.7699530516431925	0.7935483870967742	0.5570032509892129	0.7935483870967742
15	0.8639069109594374	0.8640232737309888	0.7772855416834474	0.7772983546570472	0.771112865035517	0.7879032258064517	0.5545821370146697	0.7879032258064517
16	0.8665234993382296	0.8666092404707877	0.778896496173983	0.7789200166091401	0.7680372381691234	0.7983870967741935	0.5578134331045252	0.7983870967741935
17	0.8603580048270314	0.8618424535764613	0.7720499395892066	0.7720447408714608	0.7739837398373983	0.7677419354838709	0.5440947768287263	0.7677419354838709
18	0.8654095191134872	0.8671510282073279	0.7829238824003222	0.7829084810422235	0.7899090157154673	0.7701612903225806	0.5658340327008802	0.7701612903225806
19	0.8614447356811046	0.8612259535095281	0.7744663713250101	0.7744699348610282	0.7724358974358975	0.7774193548387097	0.5489355959650484	0.7774193548387097
20	0.8642475280928037	0.8649622524971405	0.7849375755134917	0.7849158513481951	0.7951505016722408	0.7669354838709678	0.5698561041852932	0.7669354838709678
21	0.8581631328990735	0.8607255736639141	0.7768828030608136	0.7768853969324994	0.7752808988764045	0.7790322580645161	0.5537675603326739	0.7790322580645161
22	0.868266810266525	0.8685510533657499	0.7760773258155457	0.7760740793605481	0.7771474878444085	0.7733870967741936	0.5521513828163167	0.7733870967741936
23	0.867611852178652	0.8678898561527943	0.7805074506645188	0.7805076168478966	0.7800161160354553	0.7806451612903226	0.5610146877208941	0.7806451612903226
24	0.8660310642825629	0.865755401564795	0.7821184051550544	0.7820913243194145	0.7949367088607595	0.7596774193548387	0.5642128484415933	0.7596774193548387
25	0.865167843147432	0.8648877441788532	0.7873540072492952	0.7873342329950952	0.7966666666666666	0.7709677419354839	0.5746908373668298	0.7709677419354839
26	0.8669607868580178	0.8677759739649646	0.7708417237213049	0.7708175459995329	0.781696053736356	0.7508064516129033	0.5416609218577301	0.7508064516129033
27	0.8654198998261231	0.8662616292912552	0.7740636327023761	0.7740384864920977	0.7855340622371741	0.7532258064516129	0.548104176919481	0.7532258064516129
28	0.8705051514286456	0.8705316725049157	0.779299234796617	0.7792882075104456	0.784072249589491	0.7701612903225806	0.5585883745207739	0.7701612903225806
29	0.862173980743778	0.8589115529169498	0.7776882803060814	0.7776937949290219	0.7747603833865815	0.782258064516129	0.5553811039499448	0.782258064516129
30	0.8694028495056184	0.8667990386409782	0.7873540072492952	0.7873352061869048	0.7961730449251248	0.771774193548387	0.5746916652122318	0.771774193548387
31	0.867843796226611	0.8618260209158948	0.78372935964559	0.7837217449977941	0.7869387755102041	0.7774193548387097	0.5674517735868643	0.7774193548387097
32	0.857922430124828	0.8545464458102641	0.7756745871929118	0.7756144084291386	0.8057296329453895	0.7258064516129032	0.5512948082761056	0.7258064516129032
33	0.8674551682973035	0.8679555544854289	0.7893677003624647	0.7893386837256378	0.8035563082133785	0.7653225806451613	0.5787105960395956	0.7653225806451613
34	0.8717008797653958	0.871606396221515	0.7897704389850987	0.7897467754911375	0.8011744966442953	0.7701612903225806	0.5795206222489826	0.7701612903225806
35	0.8758641943269405	0.8765394304407967	0.7950060410793395	0.79498481820777	0.8053467000835421	0.7774193548387097	0.5899943260543109	0.7774193548387097
36	0.8681175875223833	0.8706739790007989	0.7877567458719291	0.7877179949653543	0.8070628768303187	0.7556451612903226	0.5754802340900914	0.7556451612903226
37	0.8715276516232839	0.8732995982633479	0.7942005638340717	0.7941988036228687	0.7946645109135004	0.792741935483871	0.5883993251219495	0.792741935483871
38	0.870180754158773	0.8706839900891202	0.7885622231171969	0.7885507227571174	0.7937551355792933	0.7790322580645161	0.5771143633025808	0.7790322580645161
39	0.8666383359717644	0.8688124841513718	0.7845348368908578	0.7845174915007915	0.7925311203319502	0.7701612903225806	0.5690543659682696	0.7701612903225806
40	0.8700672151143175	0.8702946529969036	0.7821184051550544	0.7820514234552202	0.8168631006346329	0.7266129032258064	0.5641780672364058	0.7266129032258064
41	0.8613710975008435	0.860411337609484	0.7744663713250101	0.7744339267640723	0.7896081771720613	0.7475806451612903	0.5489031099368618	0.7475806451612903
42	0.8712820828899903	0.8705228951459012	0.7829238824003222	0.7829143201930813	0.7870597870597871	0.775	0.5658391031157961	0.775
43	0.8683809981055198	0.8661690721920908	0.7853403141361257	0.7853297822645524	0.7899917965545529	0.7766129032258065	0.5706712273529583	0.7766129032258065
44	0.8712084447097294	0.874268747109096	0.7849375755134917	0.7849051462382892	0.8006814310051107	0.7580645161290323	0.5698468941183645	0.7580645161290323
45	0.8708665299872836	0.8734003285309342	0.778896496173983	0.7788684374432304	0.7920540997464074	0.7556451612903226	0.5577678153454261	0.7556451612903226
46	0.8696652868969454	0.869615806622362	0.7821184051550544	0.7820991098538914	0.791007493755204	0.7661290322580645	0.5642196343709358	0.7661290322580645
47	0.8665773492850284	0.869653836545732	0.7780910189287152	0.778067824981185	0.7887678122380554	0.7588709677419355	0.556161088778942	0.7588709677419355
48	0.8675537850673449	0.8680293278651546	0.7821184051550544	0.78212830560818	0.7771609833465504	0.7903225806451613	0.5642450797238656	0.7903225806451613
49	0.8729465652817067	0.8734468853981773	0.7845348368908578	0.7845389017206031	0.7822257806244995	0.7879032258064517	0.5690728190881468	0.7879032258064517
50	0.867779889964446	0.8672096851291315	0.7817156665324204	0.7817192406508706	0.7796474358974359	0.7846774193548387	0.5634340946661718	0.7846774193548387
51	0.8721388160797239	0.8733164874389753	0.7817156665324204	0.7817192406508706	0.7796474358974359	0.7846774193548387	0.5634340946661718	0.7846774193548387
52	0.8692108063218541	0.8699117754120756	0.7809101892871526	0.7808981911608233	0.7861842105263158	0.7709677419354839	0.5618095042834417	0.7709677419354839
53	0.8772383411621206	0.880949206807349	0.7917841320982683	0.7917930734694937	0.7871326449563145	0.7991935483870968	0.5835753562546042	0.7991935483870968
54	0.8730597799288922	0.8693378997006787	0.7869512686266613	0.7869621493265513	0.7814726840855107	0.7959677419354839	0.5739114525568259	0.7959677419354839
55	0.8671015752731426	0.8670082529566123	0.7909786548530005	0.7909710507876366	0.7942857142857143	0.7846774193548387	0.5819505968185895	0.7846774193548387
56	0.872909583992941	0.8711376855073782	0.7913813934756343	0.7913879012794228	0.7878787878787878	0.7967741935483871	0.5827678625300956	0.7967741935483871
57	0.877627293488698	0.8799456800141139	0.7950060410793395	0.7950130407702489	0.7912350597609562	0.8008064516129032	0.5900174685379791	0.8008064516129032
58	0.8754548049723614	0.8778479014881065	0.7889649617398309	0.7889753587833805	0.783676703645008	0.7975806451612903	0.5779383437797831	0.7975806451612903
59	0.8714274128668933	0.8716898998902598	0.7929923479661699	0.7930056704642774	0.7862776025236593	0.8040322580645162	0.5859953729234275	0.8040322580645162
60	0.8685341136168997	0.8704941777924387	0.7833266210229561	0.7833048945060079	0.7934782608695652	0.7653225806451613	0.5666340525312505	0.7653225806451613
61	0.8728985544857655	0.8743800951977494	0.7885622231171969	0.7885409908390211	0.7986633249791144	0.7709677419354839	0.577106131981362	0.7709677419354839
62	0.8736693223989828	0.8747057456553676	0.7885622231171969	0.7885478031816884	0.7952105697770437	0.7766129032258065	0.577111893939861	0.7766129032258065
63	0.8734759816261386	0.8724371904878039	0.7885622231171969	0.7885380712635923	0.8001679261125105	0.7685483870967742	0.5771036625225101	0.7685483870967742
64	0.8734282952274673	0.8738557150506212	0.7958115183246073	0.7958331170684867	0.7852140077821012	0.8137096774193548	0.5916403240586809	0.8137096774193548
65	0.8795026341058314	0.8851775788802474	0.797019734192509	0.7970272234188878	0.7929936305732485	0.8032258064516129	0.5940451969190524	0.8032258064516129
66	0.8804907481898632	0.8823415357599511	0.7954087797019734	0.7954055614667948	0.7965964343598055	0.792741935483871	0.5908145727890088	0.792741935483871
67	0.8801095813977631	0.880152218715324	0.797019734192509	0.7970067863908857	0.8031301482701813	0.7862903225806451	0.5940286034798328	0.7862903225806451
68	0.8733098902239638	0.8763324446752634	0.7901731776077325	0.790150001297589	0.8013411567476949	0.7709677419354839	0.580326546740161	0.7709677419354839
69	0.8743696961046376	0.8771632936771828	0.7853403141361257	0.7853015597020736	0.8044788975021533	0.7532258064516129	0.57064699197347	0.7532258064516129
70	0.870104520800353	0.8664470763596	0.7905759162303665	0.7905376560350867	0.8098106712564543	0.7588709677419355	0.5811194242419719	0.7588709677419355
71	0.87520372148548	0.8768750983972603	0.7966169955698752	0.7965909090909091	0.8096040438079192	0.775	0.5932124155834213	0.775
72	0.8726280071626918	0.8761634353798	0.7861457913813935	0.786109957698596	0.803770351328192	0.7564516129032258	0.5722605705061055	0.7564516129032258
73	0.8752455687332936	0.8788456080192971	0.7881594844945631	0.7881397114161888	0.7975	0.771774193548387	0.5763018569222584	0.771774193548387
74	0.878357836140451	0.8812890473809236	0.7954087797019734	0.7953987491241274	0.8	0.7870967741935484	0.5908089976578061	0.7870967741935484
75	0.877252939039265	0.8784994260996096	0.7954087797019734	0.795387070822412	0.8060200668896321	0.7774193548387097	0.5907994399365711	0.7774193548387097
76	0.8740660602600367	0.8753985588978074	0.7897704389850987	0.7897545610256145	0.7971854304635762	0.7766129032258065	0.5795271697662709	0.7766129032258065
77	0.8800369164093115	0.8817934263265369	0.7990334273056786	0.7990433524511458	0.7938144329896907	0.807258064516129	0.5980744820373549	0.807258064516129
78	0.8780065138971791	0.8816880437925646	0.7937978252114378	0.7937877922819402	0.7983606557377049	0.785483870967742	0.5875870212614109	0.785483870967742
79	0.8792304647964082	0.8817442470520767	0.7881594844945631	0.7881805854721926	0.7780373831775701	0.8056451612903226	0.5763364919624286	0.8056451612903226
80	0.8768046220123011	0.879136138560879	0.7950060410793395	0.7949906573586276	0.8023159636062862	0.782258064516129	0.5899991143687346	0.782258064516129
81	0.8788554615524354	0.8796166803313799	0.7998389045509464	0.7998235278851893	0.8072787427626137	0.7870967741935484	0.5996651470358765	0.7870967741935484
82	0.8797939428541769	0.8820560733870147	0.7994361659283126	0.7994280876132147	0.8031045751633987	0.792741935483871	0.598865500202427	0.792741935483871
83	0.876104897101186	0.8777353454250862	0.797019734192509	0.7969912153219318	0.811336717428088	0.7733870967741936	0.59401595994895	0.7733870967741936
84	0.8805319466431369	0.8825807138948618	0.7889649617398309	0.7889539485635688	0.7939244663382594	0.7798387096774193	0.5779202705271633	0.7798387096774193
85	0.8772928399034595	0.8815480548541917	0.7833266210229561	0.7833370098357253	0.7781299524564184	0.7919354838709678	0.5666618873158842	0.7919354838709678
