Epoch	AUC_dev	PR_AUC	ACC	BACC	PREC	TPR	KAPPA	RECALL
0	0.7369892648944397	0.7305837716679637	0.6721707611759967	0.6728316955548981	0.6499636891793754	0.7294213528932355	0.34517623747235604	0.7294213528932355
1	0.7897625221268799	0.7905554569398334	0.7108336689488522	0.7092794034437471	0.7812154696132597	0.5762021189894051	0.4198307389210013	0.5762021189894051
2	0.8017558100903763	0.8027633453220716	0.7277486910994765	0.726648355213638	0.7752247752247752	0.632436837815811	0.45426264846358677	0.632436837815811
3	0.8039970488841823	0.8060527470498613	0.7333870318163512	0.7324756409657442	0.7713736791546589	0.654441727791361	0.4657663894332804	0.654441727791361
4	0.8077858715005788	0.8103929169125099	0.7329842931937173	0.732265727604483	0.7606284658040665	0.6707416462917686	0.46516606947520467	0.6707416462917686
5	0.8089989565975737	0.8119347128462623	0.7398308497784938	0.7392966896630485	0.7591436217662801	0.6935615321923391	0.4790711722390919	0.6935615321923391
6	0.8109193231900083	0.8140563601712245	0.7333870318163512	0.7325697288711008	0.7662582469368521	0.6625916870415648	0.46586707653513837	0.6625916870415648
7	0.8118329491951266	0.8142819919699066	0.7321788159484495	0.7306227581123241	0.8108407079646017	0.5973920130399348	0.46265153243382295	0.5973920130399348
8	0.8150046849288046	0.8175393140628175	0.7354007249295207	0.7339768297177622	0.805793991416309	0.6120619396903015	0.469256123544858	0.6120619396903015
9	0.8162051168247344	0.8203918138370981	0.7378171566653242	0.736657037256215	0.791497975708502	0.6373268133659332	0.4743808150963177	0.6373268133659332
10	0.8149800274087802	0.8183690441391711	0.734192509061619	0.7328107885734456	0.8012752391073327	0.6145069274653626	0.46687790548255814	0.6145069274653626
11	0.8171985553288794	0.821534170116822	0.7362062021747886	0.7351211333115308	0.7848605577689243	0.6422167889160554	0.4712309847624504	0.6422167889160554
12	0.8204455613868427	0.8249239314561534	0.7414418042690294	0.7408608199793396	0.7632763276327633	0.6911165444172779	0.48224797489980054	0.6911165444172779
13	0.8199491665758231	0.8244695701537199	0.7349979863068868	0.7340397712820352	0.7759456838021338	0.6519967400162999	0.46894433356952947	0.6519967400162999
14	0.8215110258047436	0.8252831833126686	0.7345952476842529	0.7340462601030944	0.7540250447227191	0.687041564792176	0.4685730691447365	0.687041564792176
15	0.8236062661247203	0.8296578735687461	0.7354007249295207	0.7343625901297245	0.7810650887573964	0.6454767726161369	0.46966642577307827	0.6454767726161369
16	0.8255256593939961	0.8314502821881087	0.7398308497784938	0.7394942742642975	0.7497850386930353	0.710676446617767	0.4792771513014029	0.710676446617767
17	0.8286578133192136	0.8339198124135083	0.7402335884011276	0.7393278360041321	0.7792706333973128	0.6617766911165445	0.4794902853851931	0.6617766911165445
18	0.8343063320511424	0.8365430915524935	0.7462746677406363	0.7455720285092842	0.7751152073732719	0.6854115729421353	0.491801127056703	0.6854115729421353
19	0.8385805184827579	0.8403720934364831	0.7535239629480467	0.7530575324830382	0.7709251101321586	0.713121434392828	0.506553542133996	0.713121434392828
20	0.8405907552468607	0.8421686660487377	0.7535239629480467	0.7526905896521473	0.7909176915799432	0.6813365933170334	0.5061908286956007	0.6813365933170334
21	0.8495135330852008	0.8498623009363688	0.7595650422875554	0.7590570964342631	0.7797513321492007	0.7155664221678891	0.5186070188143714	0.7155664221678891
22	0.8509851977014	0.8502197069694283	0.7704389850986709	0.7701630381179304	0.7795744680851063	0.7465362673186634	0.5405905640117428	0.7465362673186634
23	0.852987647880232	0.8502616882490173	0.7716472009665727	0.7709527276408203	0.8038674033149171	0.7114914425427873	0.5426253234507259	0.7114914425427873
24	0.862552170121315	0.8583500068067647	0.7821184051550544	0.7813406812743007	0.8211610486891385	0.7147514262428688	0.5635243937428129	0.7147514262428688
25	0.8621810095567357	0.8577449203321001	0.7805074506645188	0.7798047773296166	0.8145756457564576	0.7196414017929911	0.5603634996785332	0.7196414017929911
26	0.866993768136255	0.8610038928577195	0.7873540072492952	0.7870427327799667	0.7994858611825193	0.7603911980440098	0.5744097356129751	0.7603911980440098
27	0.8749036410072727	0.8681290435441414	0.7982279500604108	0.7978287755854214	0.8162020905923345	0.7636511817440913	0.5961006294617448	0.7636511817440913
