Epoch	AUC_dev	PR_AUC	ACC	BACC	PREC	TPR	KAPPA
0	0.5869926619049385	0.5736216846913634	0.5053366174055829	0.5	0.0	0.0	0.0
2	0.6806509567837774	0.6191725297883994	0.6317733990147784	0.6324281780153773	0.6129032258064516	0.6937759336099585	0.26448780211953227
3	0.7392545951575988	0.7227319964249603	0.6785714285714286	0.6781886331997398	0.6873889875666075	0.6423236514522822	0.3566241749464356
4	0.7552868328889577	0.748062228213194	0.6839080459770115	0.6833549622308888	0.7000919963201472	0.6315352697095435	0.36708954725300824
5	0.7610673102527716	0.7549180970815523	0.6830870279146142	0.6820518351979128	0.721596724667349	0.5850622406639004	0.36483266920698654
6	0.7661190342163542	0.762009636375109	0.6773399014778325	0.6758833859730138	0.7377979568671964	0.5394190871369294	0.3527684611967876
7	0.7681994532664129	0.7652388328454764	0.6744663382594417	0.6726019732296045	0.7614213197969543	0.4979253112033195	0.34647014007391397
8	0.7728399472816689	0.7682014934548613	0.6851395730706076	0.6836620363972211	0.75	0.5452282157676348	0.3683862514350156
10	0.7739886945471584	0.7691555147978504	0.6798029556650246	0.6778121218454113	0.7799736495388669	0.4912863070539419	0.35701972918811253
11	0.7758510268951128	0.7702560812831297	0.6769293924466339	0.6748286822776746	0.784741144414169	0.47800829875518674	0.3511066643560389
13	0.7775842600051911	0.7719259953286907	0.6945812807881774	0.69331077186513	0.7497291440953413	0.5742738589211618	0.3875794170261454
35	0.7798507437531812	0.7701799009186022	0.6826765188834154	0.6807254500776955	0.78125	0.4979253112033195	0.36284051827399
40	0.7804011851512281	0.774468784444692	0.6851395730706076	0.683197548799849	0.7844155844155845	0.5012448132780083	0.36779725248697304
43	0.7824482339022014	0.7771395055407386	0.6888341543513957	0.687028391720121	0.7790262172284644	0.5178423236514523	0.3753858831218122
49	0.7836185538862916	0.7767358526368977	0.6892446633825944	0.687522204731841	0.7731707317073171	0.5261410788381743	0.3763141340007441
50	0.7869380559609803	0.7812994919617336	0.6970443349753694	0.6955462448301317	0.7680826636050516	0.5551867219917013	0.39224063615397564
53	0.7881636560364849	0.783305755958962	0.6884236453201971	0.686630981794648	0.777363184079602	0.5186721991701245	0.3745783558007282
57	0.7891870118751073	0.7850513121119679	0.6900656814449918	0.6884309555028971	0.7678571428571429	0.5352697095435685	0.37807129669081097
60	0.7901392451570934	0.7856822314034407	0.7011494252873564	0.6996605667557665	0.7731958762886598	0.5601659751037344	0.4004863969104263
61	0.7901429529681027	0.7863201088417078	0.6990968801313628	0.6975595862082913	0.7737819025522041	0.5535269709543569	0.3963104910690137
63	0.7919500052246428	0.7873799509018261	0.7011494252873564	0.6998621368451922	0.7595212187159956	0.5792531120331951	0.40072869224005614
64	0.794371879961304	0.7895616435085193	0.7056650246305419	0.7043475769455053	0.7675438596491229	0.5809128630705395	0.40974731437887024
68	0.7965436459916878	0.7922685532339008	0.7183908045977011	0.7174998567436655	0.757185332011893	0.6340248962655601	0.43574821026642907
76	0.8001584246522242	0.7968895075460096	0.7241379310344828	0.723405388460618	0.755023923444976	0.6547717842323652	0.447438186697271
78	0.8045397089705433	0.8023718127159342	0.7278325123152709	0.7270872447930536	0.7600767754318618	0.6572614107883817	0.45482421437232146
81	0.8056631757064223	0.805611440465994	0.7274220032840722	0.7268212936215539	0.7516279069767442	0.6705394190871369	0.4541600159280269
83	0.8096564881636561	0.8099444683361613	0.7311165845648604	0.7304943860370579	0.7570093457943925	0.6721991701244814	0.4615348272138229
91	0.8107331016513242	0.8171543179851595	0.7380952380952381	0.7377411341182657	0.7506631299734748	0.7045643153526971	0.47579083279535184
95	0.8145386640419859	0.823790934680929	0.735632183908046	0.7355231889871272	0.7363100252737995	0.725311203319502	0.47112069750209185
