Epoch	AUC_dev	PR_AUC	ACC	BACC	PREC	TPR	KAPPA
0	0.6694661921708185	0.7102880480632328	0.4468503937007874	0.5	0.0	0.0	0.0
1	0.681058836440027	0.7056135981938662	0.468503937007874	0.5160173703105648	0.697841726618705	0.06903914590747331	0.0289337528354624
2	0.736457585401414	0.7740401272090253	0.6834645669291338	0.6769686613259756	0.7040054310930075	0.7380782918149467	0.35598661616719074
3	0.7918359540345211	0.8298287086868461	0.7062992125984252	0.7122548481665543	0.7780590717299578	0.6562277580071174	0.41674797999230473
4	0.8105030805650054	0.8450895739733492	0.7338582677165354	0.7277689811403578	0.7467840216655383	0.7850533807829182	0.45833162455716403
5	0.8221433834480381	0.8559192391219133	0.7362204724409449	0.7420101274554376	0.8070175438596491	0.6875444839857652	0.4756448139121432
6	0.8337491965447507	0.8672796319780878	0.7374015748031496	0.7479878345117343	0.8404059040590406	0.6483985765124555	0.48285419502933435
7	0.8364042830043739	0.8705912628419539	0.752755905511811	0.7578033141549219	0.8187038556193601	0.7103202846975089	0.5076136647764982
9	0.8375314719300171	0.8715883848278572	0.7464566929133858	0.7557496041513161	0.8406445837063563	0.6683274021352313	0.49932509159471217
10	0.8380221675262985	0.8717495996430604	0.7535433070866142	0.7601235361437284	0.8292476754015216	0.698220640569395	0.5106500189272118
11	0.8389800429554611	0.8726025923954763	0.738976377952756	0.7499192625456598	0.8447955390334573	0.6469750889679715	0.4862942242341788
14	0.8392343267436938	0.8726405604843603	0.734251968503937	0.7476805618699736	0.859251968503937	0.6213523131672598	0.479568234387047
18	0.8402602411149607	0.8749209966219845	0.7409448818897638	0.7526298462069073	0.8526912181303116	0.6427046263345195	0.4908811765673501
22	0.8432015928010409	0.8770950922242521	0.7496062992125985	0.7600357439603681	0.8524289642529789	0.6619217081850534	0.5066048079947956
27	0.8436408672613542	0.8769088498310135	0.7681102362204725	0.7730368256854845	0.83278955954323	0.7266903914590748	0.5379222159076871
38	0.8442246852806998	0.8755400467008969	0.7618110236220472	0.7649724865568219	0.815955766192733	0.7352313167259786	0.5237814855216183
42	0.8486660291281922	0.8785867602860267	0.7653543307086614	0.7658049445811843	0.8039068369646882	0.7615658362989324	0.5283002994394468
44	0.8494771661937386	0.8782985785140934	0.771259842519685	0.7735134118237259	0.8193798449612403	0.7523131672597865	0.5417525773195877
48	0.8503585370059729	0.8797631943693993	0.7582677165354331	0.7654098797560631	0.8377455166524338	0.698220640569395	0.5205086501892373
59	0.8507510934829982	0.878376357791042	0.7570866141732283	0.7621411886434539	0.8229508196721311	0.7145907473309608	0.5161979440002469
60	0.8532876604950852	0.8794441453393529	0.7645669291338583	0.7718657406681613	0.8451668092386655	0.703202846975089	0.5330810588152115
70	0.8533660463730853	0.8771293121853854	0.7688976377952756	0.7728173452270839	0.8272	0.7359430604982207	0.5385677147808863
73	0.8535613839810618	0.8777475791168182	0.7633858267716536	0.7666499443460266	0.8180379746835443	0.7359430604982207	0.5270091900031604
74	0.8540354617712074	0.877129538142555	0.7748031496062993	0.7773088560364965	0.824124513618677	0.7537366548042704	0.54904011794832
75	0.856770815369903	0.8793981541638479	0.7724409448818897	0.7758508787056924	0.8273950910530483	0.7437722419928826	0.5451483878563307
81	0.8588587016163167	0.8780635045498195	0.7834645669291339	0.782852305328672	0.8141072740631888	0.7886120996441282	0.5636052392361686
