Epoch	AUC_dev	PR_AUC	ACC	BACC	PREC	TPR	KAPPA	RECALL
0	0.6716838936146743	0.6462116096534183	0.50463149416029	0.5	0.0	0.0	0.0	0.0
1	0.7171902880241893	0.6889412491050063	0.6552557390253725	0.6564051155276118	0.6209573091849935	0.7804878048780488	0.31207438517267994	0.7804878048780488
2	0.7878194771572616	0.7827735518852565	0.7140555779299235	0.7130535495299086	0.768595041322314	0.6048780487804878	0.4269417628790445	0.6048780487804878
3	0.8025081268370544	0.8013257689976245	0.7031816351188079	0.7046224021697519	0.651879235982748	0.8601626016260162	0.40804821345796227	0.8601626016260162
4	0.8101736320635354	0.8101876300797911	0.7249295207410391	0.725140962503001	0.711523588553751	0.7479674796747967	0.45007035085278724	0.7479674796747967
5	0.814384014949487	0.8148000988679832	0.7273459524768425	0.7273039015306354	0.7257142857142858	0.7227642276422764	0.45462476458059253	0.7227642276422764
6	0.8158043459923825	0.815757305653996	0.7297623842126459	0.730198093680857	0.7065779748706578	0.7772357723577236	0.4599740244502074	0.7772357723577236
7	0.8178235649076363	0.818328088705406	0.7285541683447443	0.7284114872274021	0.7320534223706177	0.7130081300813008	0.45693207911101996	0.7130081300813008
8	0.8190187452552897	0.8192793683981595	0.7297623842126459	0.7302279407470851	0.7053637031594416	0.7804878048780488	0.4600062293523062	0.7804878048780488
9	0.8210814370713538	0.8212751264570093	0.7281514297221103	0.7287213127518346	0.6997840172786177	0.7902439024390244	0.4569005491509013	0.7902439024390244
10	0.8224229329284514	0.8224368362526755	0.7257349979863069	0.726535988424529	0.6891798759476223	0.8130081300813008	0.4523260683609811	0.8130081300813008
11	0.8219502462382964	0.8227597730508781	0.7265404752315747	0.7271251435579	0.6977745872218234	0.7902439024390244	0.4536984682104993	0.7902439024390244
12	0.8206106969289964	0.8223418744608606	0.7358034635521546	0.7355270927010946	0.7469879518072289	0.7056910569105691	0.4712933196919258	0.7056910569105691
13	0.8237047346530928	0.8249361698228392	0.7349979863068868	0.7348857052018245	0.7371475953565506	0.7227642276422764	0.46985555326254425	0.7227642276422764
14	0.824221218668691	0.8253684047277209	0.7374144180426903	0.7371978795605993	0.7453310696095077	0.7138211382113822	0.4745799017520538	0.7138211382113822
15	0.8255863975239912	0.8267324972994996	0.7398308497784938	0.7398831422472245	0.7336	0.7455284552845528	0.4796946970974816	0.7455284552845528
16	0.8260645994329058	0.8279130966869385	0.7422472815142972	0.7420759283410872	0.7478991596638656	0.7235772357723578	0.4842964049508999	0.7235772357723578
17	0.8275790136193462	0.8288678290450484	0.7414418042690294	0.7412853055106767	0.7462311557788944	0.724390243902439	0.482700275705229	0.724390243902439
18	0.8270086751146841	0.8285529599490329	0.7410390656463954	0.740759413180724	0.7527993109388458	0.7105691056910569	0.4817668697637264	0.7105691056910569
19	0.827477793133877	0.8289643935502803	0.7442609746274668	0.7441606810321895	0.7460711331679074	0.7333333333333333	0.4883978925966702	0.7333333333333333
20	0.8293549140599148	0.8308756239514719	0.7446637132501007	0.7446343409962431	0.742671009771987	0.7414634146341463	0.4892759837188313	0.7414634146341463
21	0.8287696520221386	0.8303907879476788	0.7478856222311719	0.7479609911821385	0.7404458598726115	0.7560975609756098	0.4958257892206821	0.7560975609756098
22	0.8304313549919217	0.8316600036426752	0.7470801449859041	0.7471778301182852	0.7385103011093502	0.7577235772357723	0.4942376478860996	0.7577235772357723
23	0.831061063204407	0.8327761597595935	0.7482883608538059	0.748248106982267	0.746938775510204	0.7439024390243902	0.49651473834988236	0.7439024390243902
24	0.8308576489595703	0.832748114902867	0.7466774063632703	0.7467265554539025	0.7405924739791834	0.7520325203252033	0.493383162218192	0.7520325203252033
25	0.8331286213899648	0.8343059923819782	0.7414418042690294	0.7418523997690096	0.7184249628528975	0.7861788617886178	0.4832864837111124	0.7861788617886178
26	0.8331824758790285	0.8343608517007373	0.7406363270237616	0.7413453240677659	0.7054698457223001	0.8178861788617886	0.4819857409792645	0.8178861788617886
27	0.8327425560767977	0.8351757348213581	0.7519130084575111	0.7519737994666459	0.7452076677316294	0.7585365853658537	0.503864885046025	0.7585365853658537
28	0.8344827698077459	0.8363309079282699	0.7462746677406363	0.7467976044485105	0.7180232558139535	0.8032520325203252	0.4930580626093337	0.8032520325203252
29	0.8343555953516438	0.8361863396772535	0.7426500201369312	0.7432136855287148	0.7130497476568133	0.8040650406504065	0.48585818947624926	0.8040650406504065
30	0.8355423406588416	0.8372789238232599	0.752315747080145	0.752656388894296	0.73172569706104	0.7894308943089431	0.5049473012966627	0.7894308943089431
31	0.8357999338173748	0.8377460227341257	0.7462746677406363	0.7467752191488395	0.718978102189781	0.8008130081300813	0.49303539019963694	0.8008130081300813
32	0.8368530161758123	0.8386718377432234	0.7519130084575111	0.7521304965643432	0.7372488408037094	0.775609756097561	0.5040202966938749	0.775609756097561
33	0.8371300748123205	0.8387994163120218	0.752315747080145	0.7525220770962697	0.7381874515879163	0.7747967479674797	0.5048143789624626	0.7747967479674797
34	0.8381591497479219	0.8394344763757393	0.7515102698348771	0.7518508425307717	0.7309721175584024	0.7886178861788617	0.5033373738212046	0.7886178861788617
35	0.8378425113061985	0.8390378151014417	0.7458719291180024	0.7462269415192156	0.7250187828700225	0.7845528455284553	0.49208303035981094	0.7845528455284553
36	0.8385750621273171	0.8393330453159398	0.7531212243254128	0.7533649322925791	0.7371252882398155	0.7796747967479675	0.5064615486380895	0.7796747967479675
37	0.8398636767692497	0.8408014476561055	0.7490938380990737	0.7495237446388829	0.7246484085862325	0.7959349593495935	0.49859731884506586	0.7959349593495935
38	0.8394270012133482	0.8399273486648271	0.752315747080145	0.75267131242741	0.7310293012772352	0.7910569105691057	0.5049620660400693	0.7910569105691057
39	0.8403710768951265	0.84007696791436	0.7474828836085381	0.7478678813124923	0.7251680358476476	0.7894308943089431	0.49533289225829014	0.7894308943089431
40	0.8414426514576397	0.8409890604577219	0.7498993153443415	0.7504262939676485	0.7211328976034859	0.8073170731707318	0.5003038148450253	0.8073170731707318
41	0.8418634302065287	0.8422902172889903	0.7515102698348771	0.7516941454330743	0.7385214007782102	0.7715447154471544	0.5031817864896899	0.7715447154471544
42	0.842353960251494	0.8426253525244791	0.7503020539669755	0.7504522479382815	0.7390282131661442	0.7666666666666667	0.5007326237790415	0.7666666666666667
43	0.843775588992921	0.843747837834132	0.7498993153443415	0.7501054380056968	0.7358636715724245	0.7723577235772358	0.49998329973282807	0.7723577235772358
44	0.8432084947345881	0.8421353892489861	0.7503020539669755	0.7504597097048384	0.7386541471048513	0.767479674796748	0.5007400719445926	0.767479674796748
45	0.8438093291547439	0.8434544281521531	0.7482883608538059	0.7484943452786483	0.7343144848954299	0.7707317073170732	0.49676258024640507	0.7707317073170732
46	0.8459265243091377	0.8446648824513043	0.7515102698348771	0.7516717601334034	0.7396403440187647	0.7691056910569106	0.5031595517701111	0.7691056910569106
47	0.8454385896612358	0.8447593796165609	0.7519130084575111	0.752003646532874	0.7436507936507937	0.7617886178861789	0.5038944947730671	0.7617886178861789
48	0.8450281925006	0.8441783909767852	0.7559403946838502	0.7558896047859122	0.7553191489361702	0.7504065040650406	0.5118097616115262	0.7504065040650406
49	0.8492447394545773	0.8472654370058785	0.7583568264196536	0.7584778645072963	0.748422712933754	0.7715447154471544	0.5168091892526532	0.7715447154471544
50	0.8489988255828289	0.8465864525789017	0.7555376560612163	0.7556472595851258	0.7462450592885376	0.767479674796748	0.5111610234222079	0.767479674796748
51	0.8495276377344778	0.8465972270894369	0.7599677809101892	0.7599471836697617	0.7577235772357723	0.7577235772357723	0.5198943673395233	0.7577235772357723
52	0.8500395798052154	0.8477483161710817	0.7575513491743858	0.757642471077544	0.7492063492063492	0.767479674796748	0.515169619891861	0.767479674796748
53	0.852292384456167	0.8495200222555183	0.7595650422875554	0.7596600678696332	0.7509912767644726	0.7699186991869919	0.5192000371055949	0.7699186991869919
54	0.8515468566497317	0.8492146065887816	0.7619814740233588	0.7618603157300528	0.7655860349127181	0.748780487804878	0.5238261655113201	0.748780487804878
55	0.8524143681181424	0.8484397007305209	0.7660088602496979	0.7663506770742089	0.7445365486058779	0.8032520325203252	0.5323160683794488	0.8032520325203252
56	0.8527400904495877	0.8504162334004224	0.7631896898912606	0.7630872896917318	0.765728476821192	0.7520325203252033	0.5262609697865649	0.7520325203252033
