Epoch	AUC_dev	PR_AUC	ACC	BACC	PREC	TPR	KAPPA	RECALL
0	0.703475951098772	0.6842430325970565	0.6347160692710431	0.6325609934960172	0.6721491228070176	0.502047502047502	0.26621637692704947	0.502047502047502
1	0.7648941983331841	0.7607501876188032	0.6971405557792992	0.6967120556660968	0.7005988023952096	0.6707616707616708	0.39369647157229737	0.6707616707616708
2	0.7863958901993767	0.7809685115744079	0.6999597261377366	0.6977426208804973	0.7644444444444445	0.5634725634725635	0.39718142514459975	0.5634725634725635
3	0.7926230869970965	0.786612310789812	0.7060008054772453	0.7036057452063791	0.7812142038946163	0.5585585585585585	0.40910554920952846	0.5585585585585585
4	0.7955775253715032	0.7895733922410099	0.6991542488924688	0.6963648564282479	0.7911547911547911	0.5274365274365275	0.3948677978687273	0.5274365274365275
5	0.8006291120395717	0.7956926040657557	0.6947241240434958	0.6912749804984353	0.8237762237762237	0.4823914823914824	0.38514265329177033	0.4823914823914824
6	0.8018504745921544	0.7955819658436734	0.6987515102698348	0.6953699845934393	0.8262068965517242	0.4905814905814906	0.39333548480663527	0.4905814905814906
7	0.8038226960572443	0.7969332419172729	0.7060008054772453	0.7031534127413683	0.8049689440993789	0.5307125307125307	0.40856801276972854	0.5307125307125307
8	0.8045359146785453	0.798652313105202	0.7192911800241644	0.716999523655625	0.795045045045045	0.5782145782145782	0.4359303046036521	0.5782145782145782
9	0.8055067746034466	0.7993786933430285	0.7043898509867096	0.7013424604549803	0.8141935483870968	0.5167895167895168	0.4050885289396047	0.5167895167895168
10	0.8067336534056027	0.7993765613325806	0.7168747482883608	0.7144094822383253	0.8004640371229699	0.5651105651105651	0.43087687494803695	0.5651105651105651
11	0.80743486607195	0.801041502520937	0.7192911800241644	0.7170261314476846	0.7937219730941704	0.5798525798525799	0.43596045386474336	0.5798525798525799
12	0.8085154020177792	0.8025480692573452	0.7148610551751913	0.7125349308392097	0.7904869762174406	0.5716625716625716	0.42698991442483014	0.5716625716625716
13	0.8118640899940426	0.8063790538788014	0.7301651228352799	0.7283620243208199	0.7866805411030177	0.6191646191646192	0.45830934661481193	0.6191646191646192
14	0.8140008254905243	0.8063925676835605	0.7289569069673781	0.7273729932208537	0.7756539235412475	0.6314496314496314	0.4561234722116897	0.6314496314496314
15	0.8170195119481967	0.8104784802686689	0.7305678614579139	0.7296229740762228	0.7532110091743119	0.6723996723996724	0.46004772410125616	0.6723996723996724
16	0.8182032342095734	0.8123157174950896	0.7313733387031817	0.7300295541183022	0.7689320388349514	0.6486486486486487	0.46123111686407137	0.6486486486486487
17	0.8203636571306936	0.8143375736526881	0.7345952476842529	0.7333454690823946	0.7691570881226054	0.6576576576576577	0.4677924910564061	0.6576576576576577
18	0.8197834774696897	0.814487183398084	0.7333870318163512	0.7319307133094772	0.7759131293188549	0.6437346437346437	0.4651485906244671	0.6437346437346437
19	0.8263886996058152	0.8193391042782545	0.7362062021747886	0.7351830291608421	0.7625231910946196	0.6732186732186732	0.47126261524522095	0.6732186732186732
20	0.8261070463923078	0.8204406333394176	0.7305678614579139	0.7287848286263501	0.7863070539419087	0.6208026208026208	0.45913950171053186	0.6208026208026208
21	0.8276334250977675	0.8211786551940152	0.7426500201369312	0.7414822616882839	0.7755681818181818	0.6707616707616708	0.484027031852279	0.6707616707616708
22	0.8280922472681586	0.822411903409003	0.7370116794200564	0.735416658554535	0.7862903225806451	0.6388206388206388	0.4722721377157708	0.6388206388206388
23	0.8261005566869275	0.8214132625982588	0.7398308497784938	0.7387887094701675	0.7674418604651163	0.6756756756756757	0.47850685573723806	0.6756756756756757
24	0.8307770383840115	0.8261268113545558	0.7410390656463954	0.7400172106986687	0.7680890538033395	0.6781326781326781	0.48094940702698785	0.6781326781326781
25	0.8342542225268057	0.8276260237014323	0.7478856222311719	0.7470186293482648	0.7702089009990918	0.6945126945126945	0.4948272343058756	0.6945126945126945
26	0.8370655628975756	0.8310995550993716	0.7486910994764397	0.7477445028950576	0.7741046831955923	0.6904176904176904	0.49636067185196164	0.6904176904176904
27	0.8353672069995368	0.8299195163819661	0.7442609746274668	0.7433464295587908	0.7678244972577697	0.687960687960688	0.48751656456793013	0.687960687960688
28	0.8399632163499042	0.8336168534876152	0.7559403946838502	0.7552485492263622	0.7728482697426797	0.7133497133497133	0.5111363082571192	0.7133497133497133
29	0.8477586504527868	0.8411386241314787	0.7575513491743858	0.7566603846318585	0.7821330902461258	0.7027027027027027	0.5141689851530201	0.7027027027027027
30	0.8513172803981044	0.8449692325635025	0.7631896898912606	0.7625131254291317	0.7803365810451727	0.7215397215397216	0.5256696486586234	0.7215397215397216
31	0.8533209769342891	0.8474518055214818	0.7696335078534031	0.7691981709414356	0.7785407725321889	0.7428337428337428	0.53879775600518	0.7428337428337428
32	0.8531288816550306	0.8473390949118766	0.7680225533628675	0.7670812290463638	0.7961432506887053	0.7100737100737101	0.5351021586325799	0.7100737100737101
33	0.86028118595472	0.8544510491447868	0.7684252919855014	0.7673044749114479	0.8041431261770244	0.6994266994266994	0.5357422157621163	0.6994266994266994
34	0.8603804784470395	0.8538644498120627	0.7708417237213049	0.7700142513930153	0.794755877034358	0.7199017199017199	0.5408559843410444	0.7199017199017199
35	0.8659129522837922	0.8601754628837495	0.7821184051550544	0.7814270472749079	0.8019538188277087	0.7395577395577395	0.5635663692461343	0.7395577395577395
36	0.8699047700632487	0.86439623967195	0.7853403141361257	0.7845034921104652	0.8115942028985508	0.7338247338247338	0.5698940561396187	0.7338247338247338
37	0.8713243931152014	0.8650752851509788	0.7849375755134917	0.7842004228692026	0.806970509383378	0.7395577395577395	0.569173212304825	0.7395577395577395
38	0.875685150645531	0.8696506147862254	0.7901731776077325	0.7895106242966782	0.8097345132743363	0.7493857493857494	0.5797230929870734	0.7493857493857494
39	0.8735214828717207	0.8676108378166139	0.7829238824003222	0.7817005883566898	0.8260038240917782	0.7076167076167076	0.5647159380855381	0.7076167076167076
40	0.8771946561170016	0.8713006425408605	0.7901731776077325	0.7894973204006485	0.8102836879432624	0.7485667485667485	0.5797118964935246	0.7485667485667485
41	0.8819905483930839	0.8757426104342034	0.797422472815143	0.7969215433557748	0.8110918544194108	0.7665847665847666	0.5943728875431666	0.7665847665847666
42	0.8826336781962771	0.8783067891923094	0.7958115183246073	0.7953633650939516	0.8072289156626506	0.7682227682227682	0.5911907734823674	0.7682227682227682
43	0.8864755837814475	0.8811443418894039	0.8030608135320177	0.8025747257126021	0.8166089965397924	0.7731367731367731	0.6056732092964949	0.7731367731367731
44	0.8869129899240835	0.8821972099096014	0.7950060410793395	0.7946640993392182	0.8022071307300509	0.773955773955774	0.5896655271796707	0.773955773955774
45	0.8906822108089936	0.8854436428406223	0.8050745066451873	0.8043295420474501	0.8299015219337511	0.7592137592137592	0.6095023947698487	0.7592137592137592
46	0.8895899933934799	0.8857601768217102	0.8054772452678212	0.8052445905060802	0.8090452261306532	0.7911547911547911	0.6107085506948591	0.7911547911547911
47	0.8917770241066596	0.8857494590520547	0.8078936770036247	0.807488730626607	0.8184931506849316	0.782964782964783	0.6154113918193446	0.782964782964783
48	0.8916608583803513	0.8870454625158725	0.7946033024567056	0.7937224430885287	0.8240656335460347	0.7403767403767404	0.5884155854286384	0.7403767403767404
49	0.8944647355899338	0.8903557792088477	0.8058799838904551	0.8054013168910158	0.8193604148660328	0.7764127764127764	0.6113231444735286	0.7764127764127764
50	0.895709785567155	0.8911068255887399	0.8066854611357229	0.8060340631656004	0.8275862068965517	0.7665847665847666	0.612801865038137	0.7665847665847666
51	0.8951081898783959	0.8900173054858465	0.8111155859846959	0.8104986559820158	0.8309859154929577	0.7731367731367731	0.6217003500936713	0.7731367731367731
52	0.8983919808008556	0.8926609756235399	0.8123238018525977	0.8118601961708143	0.825711820534944	0.7837837837837838	0.6242352875461717	0.7837837837837838
53	0.8956805818929432	0.8890536196947691	0.8074909383809907	0.8068131522965121	0.8296362023070097	0.7657657657657657	0.6143946457869687	0.7657657657657657
54	0.8959181051098641	0.8900072647250572	0.8026580749093838	0.8023514798475179	0.8089602704987321	0.7837837837837838	0.6050088207240591	0.7837837837837838
55	0.8929841093074057	0.8869561315075507	0.8058799838904551	0.805733914291759	0.8061309030654515	0.7968877968877969	0.6115817384615885	0.7968877968877969
56	0.896151734503557	0.8920469663888744	0.8111155859846959	0.8107248222145211	0.8213675213675213	0.7870597870597871	0.6218715834884614	0.7870597870597871
57	0.8993725752838274	0.894105123379646	0.8119210632299637	0.8113974801771949	0.8278260869565217	0.7796887796887797	0.6233837941104157	0.7796887796887797
58	0.8976180834342482	0.890351968893488	0.819573097060008	0.8190050373093163	0.8381452318460193	0.7846027846027847	0.6386728278967819	0.7846027846027847
59	0.9020216730200882	0.8978399647478819	0.8167539267015707	0.8161518383388431	0.836555360281195	0.7796887796887797	0.6330026530006975	0.7796887796887797
60	0.8963100833148376	0.891193818523625	0.8103101087394281	0.8098659097074311	0.8227194492254734	0.782964782964783	0.6202186475546254	0.782964782964783
61	0.8977572876146569	0.8942303828107687	0.815545710833669	0.8151228955507878	0.8274678111587983	0.7895167895167895	0.6307156857523994	0.7895167895167895
62	0.896825365922038	0.8927201707142235	0.8147402335884011	0.8142373752516383	0.8300086730268864	0.7837837837837838	0.6290438243906495	0.7837837837837838
