Epoch	AUC_dev	PR_AUC	ACC	BACC	PREC	TPR	KAPPA
0	0.48247959411325747	0.44676360974424434	0.44027093596059114	0.5	0.44027093596059114	1.0	0.0
1	0.4828977128482079	0.4475969749670522	0.44642857142857145	0.49094909490949096	0.43516560958421424	0.8636363636363636	-0.016380706270893608
2	0.4858591628393609	0.448042779627846	0.46336206896551724	0.493986706362944	0.4363562423749492	0.7503496503496504	-0.011168957542529112
3	0.4874629770669375	0.4493273288866062	0.44027093596059114	0.5	0.44027093596059114	1.0	0.0
9	0.4877389662043127	0.44941613937167146	0.44642857142857145	0.49094909490949096	0.43516560958421424	0.8636363636363636	-0.016380706270893608
16	0.4893137390662143	0.45017018962692545	0.46336206896551724	0.493986706362944	0.4363562423749492	0.7503496503496504	-0.011168957542529112
23	0.4921334441136421	0.4504116767311902	0.46951970443349755	0.4856820297414357	0.42919284678588693	0.620979020979021	-0.027332612256976363
67	0.5014522606106765	0.4547100792812544	0.44642857142857145	0.49094909490949096	0.43516560958421424	0.8636363636363636	-0.016380706270893608
229	0.5031439682429781	0.45277969403538854	0.4627463054187192	0.5060479124835561	0.4437299035369775	0.8685314685314686	0.010974667454942355
230	0.5068249132605569	0.45490950256641566	0.4685960591133005	0.5023186934078023	0.44173228346456694	0.7846153846153846	0.004282649160947449
231	0.512110057159562	0.46401768302462876	0.4732142857142857	0.4992803126466493	0.4397771110158594	0.7174825174825175	-0.0013485063724314461
232	0.5187209105525936	0.46831065971201913	0.46921182266009853	0.502047897097402	0.44157392686804453	0.7769230769230769	0.003788752159816333
234	0.521073261172271	0.46982186973729556	0.47167487684729065	0.49865140360189864	0.4393553859202714	0.7244755244755244	-0.002522509040309595
236	0.5237779547185488	0.4711074109825936	0.4661330049261084	0.4957903482655958	0.4375	0.7440559440559441	-0.007833570974558057
237	0.5288625016347789	0.47620066298463476	0.46798029556650245	0.49706739904759706	0.4383278145695364	0.7405594405594406	-0.0054632278332253925
238	0.5348781031949349	0.48385499171548146	0.46921182266009853	0.4978690176709979	0.43885191347753744	0.7377622377622378	-0.003973183165178362
241	0.5397366659742897	0.48863437565203893	0.4932266009852217	0.5165601175502166	0.45204262877442275	0.7118881118881119	0.031206056230628665
245	0.5427990876010678	0.49235356578709266	0.47413793103448276	0.5009262464708009	0.4409013605442177	0.7251748251748251	0.0017332419686405531
247	0.5440711378830191	0.4933721245811346	0.4870689655172414	0.5254617769469254	0.45560571858540255	0.8468531468531468	0.04664880414605932
249	0.5456097532830206	0.4971444617718306	0.4953817733990148	0.5175898359066676	0.4529491220171094	0.7034965034965035	0.033218872335186056
250	0.5458186203235709	0.49758349512153843	0.4725985221674877	0.5028345142206528	0.44212678936605315	0.7559440559440559	0.005269876459335188
252	0.548990860624524	0.5004417539062873	0.47629310344827586	0.503075307530753	0.44236495108464485	0.7272727272727273	0.005755081856051558
253	0.550898359066676	0.5022014860748094	0.4802955665024631	0.505979059444406	0.44439655172413794	0.720979020979021	0.011213389121339068
255	0.5520519359628271	0.5039775965209561	0.47413793103448276	0.5017470977867018	0.44144903117101936	0.7328671328671329	0.003264248928087299
259	0.5574894027864324	0.5092197590421548	0.5360221674876847	0.5419538107656919	0.47823629169022047	0.5916083916083916	0.08183736971516853
265	0.5601644779862602	0.5112182096388409	0.5061576354679803	0.5263203243401263	0.4597594819611471	0.6951048951048951	0.04991414236465208
267	0.5617707924638617	0.5158683563458237	0.47752463054187194	0.505070891704555	0.44369464361029104	0.7356643356643356	0.009476352966293233
278	0.5622104518144122	0.5177933472984291	0.5104679802955665	0.528081269665428	0.46175908221797324	0.6755244755244755	0.053518698261983855
279	0.5632924830944632	0.5213434809192148	0.4883004926108374	0.5264126412641265	0.45622641509433964	0.8454545454545455	0.04841737119326461
281	0.5656467569833906	0.5224313333730842	0.4883004926108374	0.5223083846846224	0.45433070866141734	0.806993006993007	0.04120380237861798
296	0.5673861616930924	0.5287416362201854	0.4836822660098522	0.5116161616161616	0.44808743169398907	0.7454545454545455	0.021695884039562463
302	0.5692742351158192	0.5330646310749177	0.4898399014778325	0.5246536192080746	0.45568137446310036	0.8160839160839161	0.0454696692695753
309	0.5694221345211444	0.5309533057994855	0.4815270935960591	0.5103625747190104	0.44717138103161397	0.7517482517482518	0.019320858207563685
338	0.5695579173301946	0.5286284726713661	0.48645320197044334	0.5103602667959104	0.44757709251101324	0.7104895104895105	0.019498316863937437
346	0.5703787686460954	0.5329929922800969	0.48676108374384236	0.5184706932231684	0.45219846712384026	0.7839160839160839	0.034259569085267505
371	0.5720104702777971	0.5412459465485511	0.4815270935960591	0.5073030379961073	0.4453057708871662	0.7230769230769231	0.01369451973969893
415	0.5753056074838253	0.5510172569394969	0.48060344827586204	0.5061794641002562	0.44454035390591284	0.7202797202797203	0.011591670160161938
