Epoch	AUC_dev	PR_AUC	ACC	BACC	PREC	TPR	KAPPA
0	0.4909870939324021	0.50074339776995	0.4885593220338983	0.5	0.0	0.0	0.0
1	0.5064533930792551	0.5200963733560167	0.47203389830508474	0.4795759917394269	0.4513715710723192	0.1499585749792875	-0.04021909775702137
2	0.5078926700347999	0.5186784431583532	0.5114406779661017	0.5	0.5114406779661017	1.0	0.0
3	0.5112659529443381	0.5203087717356847	0.4940677966101695	0.4945594181383387	0.5057573073516386	0.4730737365368683	-0.010864722261882509
4	0.5120538546826081	0.5184671042478619	0.4940677966101695	0.4945594181383387	0.5057573073516386	0.4730737365368683	-0.010864722261882509
5	0.5220957395821283	0.5212047548346306	0.5114406779661017	0.5	0.5114406779661017	1.0	0.0
10	0.5224701096739099	0.5212128284427884	0.5114406779661017	0.5	0.5114406779661017	1.0	0.0
11	0.5289235027531651	0.5541585672132715	0.5114406779661017	0.5	0.5114406779661017	1.0	0.0
17	0.5405379576063596	0.5629584188437082	0.5114406779661017	0.5	0.5114406779661017	1.0	0.0
20	0.5481051196726813	0.5665042536105664	0.5114406779661017	0.5	0.5114406779661017	1.0	0.0
201	0.549542600226634	0.5493503021953694	0.5169491525423728	0.5057538742993136	0.5143468950749465	0.9950289975144988	0.011765224450215439
202	0.5529503740467395	0.5508827076337975	0.5165254237288136	0.5054366297781587	0.5141996557659209	0.9900579950289975	0.011114114308210188
203	0.55615156168376	0.5543968680259862	0.5233050847457628	0.5129376842658933	0.5182222222222223	0.9660314830157415	0.02640978063967281
206	0.5564961115091138	0.5544672511569669	0.5330508474576271	0.5236295072614146	0.5243845796562936	0.9353769676884839	0.048142598539376635
209	0.557717664591703	0.5619245791647614	0.5114406779661017	0.5	0.5114406779661017	1.0	0.0
210	0.5619377712117304	0.5643786920591718	0.5114406779661017	0.5	0.5114406779661017	1.0	0.0
211	0.5633148926721905	0.5647503941205765	0.5122881355932203	0.5008673026886383	0.5118744698897371	1.0	0.0017742250811042526
212	0.5739179734290647	0.578336974597708	0.5114406779661017	0.500291017057911	0.511587982832618	0.9875724937862469	0.0005949976126637946
213	0.5783249058146646	0.5826506527787553	0.5114406779661017	0.5	0.5114406779661017	1.0	0.0
214	0.5833702793260764	0.5875014620600221	0.5127118644067796	0.5013203551701516	0.5121019108280255	0.9991714995857498	0.0027008653793152426
215	0.5891730157486935	0.5970306449411221	0.5114406779661017	0.5	0.5114406779661017	1.0	0.0
217	0.5987995726001333	0.6050467659033617	0.5127118644067796	0.5013203551701516	0.5121019108280255	0.9991714995857498	0.0027008653793152426
222	0.6007727401088332	0.6091830289776066	0.513135593220339	0.5017540065144708	0.5123194562446899	0.9991714995857498	0.0035878539165813406
224	0.6009139372739678	0.6127859649593431	0.5148305084745762	0.5038378323612406	0.5133967156439067	0.9842584921292461	0.007844133642536
225	0.6058777541531009	0.6166613318203653	0.511864406779661	0.5004530524815133	0.5116673737802291	0.9991714995857498	0.0009267826970182913
226	0.6082231360716721	0.6175156101168895	0.5122881355932203	0.5010031106489968	0.5119453924914675	0.9942004971002486	0.0020514749752383876
228	0.6112450428298067	0.620933327563505	0.5127118644067796	0.5013979597189279	0.512143161482744	0.995857497928749	0.0028591562439607143
230	0.6193396284035523	0.6258894675024864	0.5169491525423728	0.5060448913572245	0.514533622559653	0.9826014913007457	0.01235293037939822
232	0.6209093241146795	0.627479271012033	0.5288135593220339	0.5186721574280128	0.5213291423439604	0.9618889809444905	0.03809824716247945
234	0.6256424830293942	0.633414003315689	0.5148305084745762	0.5037990300868525	0.5133735979292493	0.9859154929577465	0.007765441654904115
236	0.6347825743297086	0.6410533502871152	0.5152542372881356	0.5043296871171419	0.5136540962288687	0.9817729908864954	0.00884820601907077
243	0.6354504764416303	0.6448068076659853	0.5114406779661017	0.5002134125091346	0.5115483319076134	0.9908864954432477	0.0004364008246067197
244	0.6403032757023751	0.6470633945462486	0.5148305084745762	0.5037408266752702	0.5133390705679862	0.9884009942004971	0.007647380265469517
246	0.6417227922404074	0.6504421423307369	0.5122881355932203	0.5010031106489968	0.5119453924914675	0.9942004971002486	0.0020514749752383876
