Epoch	AUC_dev	PR_AUC	ACC	BACC	PREC	TPR	KAPPA
0	0.681034257271881	0.617548845861835	0.44027093596059114	0.5	0.44027093596059114	1.0	0.0
1	0.6946790832929447	0.6212744352966001	0.5932881773399015	0.5437086016293937	0.7104247104247104	0.12867132867132866	0.095787430149467
2	0.7236689053520736	0.6653336930815856	0.6776477832512315	0.6748094040173248	0.6294793779580797	0.651048951048951	0.34834507746682375
3	0.7416732057821166	0.6936547977764406	0.666564039408867	0.6355070122396855	0.7386519944979367	0.37552447552447554	0.2860185161880652
4	0.7590651372829591	0.7186873461570924	0.687807881773399	0.6669459253617669	0.7096774193548387	0.49230769230769234	0.3451737893913077
5	0.7641281435835892	0.7260027055222171	0.7001231527093597	0.6866032757121866	0.6925675675675675	0.5734265734265734	0.3801857041648642
6	0.766967081323517	0.7301285913579767	0.7096674876847291	0.6981140421734481	0.6974858069748581	0.6013986013986014	0.4021398215592137
7	0.7697383199858447	0.7310348256190724	0.6958128078817734	0.6720818235669721	0.7423245614035088	0.4734265734265734	0.3580020870277779
10	0.7716008139275465	0.735087885982085	0.707820197044335	0.6984040711763484	0.686289697908598	0.6195804195804195	0.4009672050479366
11	0.7742330002230993	0.7381724590676668	0.7062807881773399	0.7003869617731003	0.6717171717171717	0.651048951048951	0.4020941616329706
12	0.7753154161570004	0.7391258760278268	0.6948891625615764	0.6964792633109465	0.6379635449402892	0.7097902097902098	0.38829346090079186
13	0.7756300630063007	0.7385358353777984	0.709051724137931	0.7035338149199535	0.6738351254480287	0.6573426573426573	0.4081335930118205
14	0.7763357104941263	0.738411573202252	0.707820197044335	0.704075407540754	0.6666666666666666	0.6727272727272727	0.40775525292995096
16	0.7789517413279788	0.7415438532388587	0.708128078817734	0.7042011893497042	0.6675938803894298	0.6713286713286714	0.40815871497701917
17	0.7791779177917793	0.7410422333135745	0.7118226600985221	0.7066060452199066	0.6761768901569187	0.6629370629370629	0.41407727995288146
18	0.7805699800749306	0.7428792951623618	0.7035098522167488	0.7031353135313532	0.6521172638436482	0.7	0.4031120830804814
20	0.7809623270019309	0.7434590031166919	0.708128078817734	0.7047981721249048	0.6657496561210454	0.676923076923077	0.40886408979279654
23	0.7824307430743074	0.7441309072395863	0.708743842364532	0.7062437012932062	0.6639566395663956	0.6853146853146853	0.4110763210593622
24	0.7834206497572834	0.7456338680554822	0.7115147783251231	0.7055847892481556	0.67823571945047	0.6559440559440559	0.41261673837402757
39	0.7863113234400363	0.7454273782240861	0.6995073891625616	0.7045596867379045	0.6349583828775267	0.7468531468531469	0.40156790610081894
41	0.7894695238754647	0.749987578965233	0.7001231527093597	0.7074976728442075	0.6307339449541285	0.7692307692307693	0.4054939834386707
44	0.7901188195742651	0.7498985366452054	0.7075123152709359	0.7132774815943133	0.6413427561837456	0.7615384615384615	0.4181915819547375
48	0.7904892412318155	0.7488251944182092	0.7072044334975369	0.7117338656942618	0.6438438438438439	0.7496503496503496	0.41616962722987294
50	0.7907119558109656	0.7497580840718676	0.7062807881773399	0.7100879318701101	0.6445929526123937	0.7419580419580419	0.41351067744177483
51	0.7913506735288913	0.7528123727376405	0.708435960591133	0.7113415187672614	0.64898210980876	0.7356643356643356	0.4167432116426236
52	0.792928138967743	0.7526933408887763	0.7035098522167488	0.7125377922407625	0.6306659205372132	0.7881118881118881	0.4140452709218966
57	0.7988531545462237	0.7583542983234473	0.7115147783251231	0.715882742120366	0.648583484026522	0.7524475524475525	0.42451116911721876
61	0.7999105679798748	0.757413509606546	0.7130541871921182	0.7203920392039205	0.6432681242807825	0.7818181818181819	0.4308807847513736
64	0.8056534499603807	0.7612244129776798	0.7210591133004927	0.7257518059498258	0.6574519230769231	0.765034965034965	0.443754876875896
68	0.8068351065875818	0.7629361056675	0.7127463054187192	0.7200423888542701	0.643062751871042	0.7811188811188812	0.4302285791212569
70	0.81002523329256	0.7634425307844346	0.7195197044334976	0.7259437482209758	0.6516656925774401	0.7797202797202797	0.44260647247776586
80	0.810910706455261	0.7626581456755022	0.7306034482758621	0.7330090701377829	0.6735459662288931	0.7531468531468531	0.4602142580927976
82	0.8134346126920384	0.7657236099906496	0.7266009852216748	0.7348811804257349	0.6541524459613197	0.8041958041958042	0.4585390249653447
83	0.8162493172394163	0.7656064084470469	0.729064039408867	0.7344696008062345	0.6636904761904762	0.7797202797202797	0.46035102558680485
85	0.8167826398024417	0.7686021926295299	0.729371921182266	0.736908690869087	0.6586067933218193	0.8	0.4632057031592548
86	0.8173603898851424	0.7676883937794945	0.7352216748768473	0.7401940194019403	0.6710684273709484	0.7818181818181819	0.4720743414159161
88	0.8184624231653934	0.7716180398699848	0.7318349753694581	0.7365717340964866	0.6682721252257676	0.7762237762237763	0.4651256884903844
90	0.8202324078561702	0.7711678727132203	0.7352216748768473	0.7412387392585412	0.6682408500590319	0.7916083916083916	0.47315609915819046
92	0.8214379130220715	0.7742027259009283	0.7330665024630542	0.7417761006869918	0.6593095642331636	0.8146853146853147	0.4716901840744012
