Epoch	AUC_dev	PR_AUC	ACC	BACC	PREC	TPR	KAPPA
0	0.6682283384506826	0.6604618911301663	0.4885593220338983	0.5	0.0	0.0	0.0
1	0.6714334781712057	0.6696661123728531	0.5470338983050848	0.5558084489796798	0.7482014388489209	0.17232808616404308	0.10964077038074349
2	0.706939714918253	0.7081044060930998	0.6533898305084745	0.6517337790325444	0.6431199411331862	0.724109362054681	0.30436512254903725
3	0.7574150068514758	0.7693666302940366	0.627542372881356	0.6341473667267623	0.8241106719367589	0.34548467274233635	0.26469483155370976
4	0.7688609592353365	0.7795853992204596	0.6966101694915254	0.6966258548176976	0.7064760302775441	0.695940347970174	0.393114426030972
5	0.7787242818166075	0.7912257192234124	0.6953389830508474	0.6978276474827743	0.7612419700214133	0.5890637945318973	0.3935707434087039
6	0.7866629397321637	0.7985061650724706	0.7093220338983051	0.7101980281259004	0.7366030881017257	0.671913835956918	0.41953327744843616
7	0.7900466417709358	0.8026317941357826	0.7059322033898305	0.7063601957646599	0.7236268526591108	0.6876553438276719	0.41224051544149787
8	0.7933207633125932	0.805172550417173	0.7097457627118644	0.7106510806074138	0.7377049180327869	0.6710853355426678	0.42041310355410166
9	0.7954211160540099	0.8077099073059988	0.713135593220339	0.714741127752177	0.7582846003898636	0.6445733222866611	0.42797936068534204
10	0.797932485479686	0.8095189221210622	0.7161016949152542	0.7170006416746486	0.7443130118289354	0.6777133388566694	0.43309381200312347
11	0.798176077535567	0.809804062719772	0.7182203389830508	0.7178496210670482	0.7203252032520325	0.7340513670256835	0.43589374932604863
12	0.7991770325026534	0.8104012382026777	0.7148305084745763	0.7163981285806775	0.7592233009708738	0.647887323943662	0.4313151204840846
13	0.801194750770836	0.8126194113046441	0.7161016949152542	0.717097647360619	0.7465564738292011	0.6735708367854184	0.4332035470302691
14	0.8028014523547591	0.8131452315423211	0.7199152542372881	0.719603627581519	0.7230392156862745	0.7332228666114333	0.4393521619997527
15	0.8058438380910431	0.8152502512625741	0.7161016949152542	0.7178736928483815	0.7661050545094152	0.6404308202154101	0.43407990024459253
16	0.8062232381072826	0.815541926310472	0.7161016949152542	0.7177572860252173	0.7629774730656219	0.6454018227009114	0.43394862006181745
17	0.8083828721012366	0.8168575069686035	0.7220338983050848	0.7214808672452038	0.7205764611689351	0.7456503728251864	0.44332297522467934
18	0.8120565133569645	0.8194320312109983	0.7220338983050848	0.7231299639066993	0.7553290083410565	0.6752278376139188	0.44515445547251253
19	0.8139966270763708	0.8213515701975995	0.7279661016949153	0.7279594099467475	0.7367979882648784	0.728251864125932	0.45579501870982997
22	0.8156245261990801	0.8220757913093596	0.7271186440677966	0.7274025254532142	0.7420464316423044	0.7149958574979287	0.4544171377002266
23	0.8188088276611354	0.82484032149077	0.7283898305084746	0.7287228806233657	0.7443868739205527	0.7141673570836785	0.4570113008383382
26	0.8201615180599438	0.8254942295057884	0.7275423728813559	0.7280107870322798	0.7465034965034965	0.7075393537696769	0.4554648722667026
28	0.8249298864458626	0.8287322274685233	0.7364406779661017	0.7366324368331307	0.7493606138107417	0.728251864125932	0.4729528956497574
29	0.8258460512578045	0.831212532205154	0.7364406779661017	0.7357011822478158	0.7304964539007093	0.768019884009942	0.4719700833886692
31	0.8270672450600753	0.8306387568574886	0.7436440677966102	0.7438298994518101	0.7563884156729132	0.7357083678541839	0.487347780565605
33	0.8283624506079382	0.8329607482895145	0.7432203389830508	0.7432992424215206	0.7535864978902953	0.7398508699254349	0.48639088104635253
34	0.8294370580402983	0.8332493828718085	0.738135593220339	0.7384252456219897	0.7532244196044712	0.7257663628831814	0.4764437749980436
36	0.8294952614518806	0.8322708753159501	0.738135593220339	0.7380954262896906	0.746031746031746	0.7398508699254349	0.47609848405931
42	0.8320091458397854	0.8332238565676642	0.7440677966101695	0.7442441496589352	0.7565957446808511	0.7365368682684341	0.48818521617050925
47	0.8321517801261936	0.834212091107108	0.7377118644067797	0.7373707578874604	0.739413680781759	0.752278376139188	0.4749350156422525
48	0.8321916602415369	0.8341768790639922	0.7377118644067797	0.7368857294576089	0.7300469483568075	0.7729908864954432	0.47442497017457763
50	0.8345805150786357	0.8359233687139843	0.7419491525423729	0.7430071475226545	0.775830258302583	0.6967688483844242	0.48485726083016967
51	0.8354201531827565	0.8366918367409575	0.7457627118644068	0.7467159982495863	0.7771689497716895	0.7050538525269263	0.4923621293544467
53	0.8369661363928687	0.8387335420006936	0.7495762711864407	0.7505024535252944	0.7805100182149363	0.7100248550124275	0.4999476557671154
58	0.8398737920097494	0.8407798354369271	0.752542372881356	0.7538290299934396	0.7935909519321395	0.6975973487986744	0.5062241466653006
63	0.8436307862993481	0.8432558026846211	0.7572033898305085	0.7574739288236947	0.7718696397941681	0.7456503728251864	0.5145385696787284
68	0.8457541329811428	0.844317080639213	0.7538135593220339	0.7546449555965455	0.7824909747292419	0.7183098591549296	0.5083135868910398
69	0.8492736429802734	0.8463317962539637	0.7580508474576271	0.7587486553934084	0.7834224598930482	0.728251864125932	0.5166453127264223
72	0.8523030946250947	0.8497345226856259	0.7766949152542373	0.7757533928636868	0.7631578947368421	0.8169014084507042	0.5524177760375881
77	0.856678051062356	0.8523104543396505	0.7822033898305085	0.7812356512422836	0.7675675675675676	0.8235294117647058	0.563433252117081
83	0.8581762499901199	0.8528152511001832	0.7809322033898305	0.7808077483830589	0.7855960264900662	0.7862468931234465	0.5616263929568194
88	0.8595964850887888	0.8531288164221065	0.7838983050847458	0.7835910930097703	0.7840260798696006	0.7970173985086992	0.5674023510366745
