Epoch	AUC_dev	PR_AUC	ACC	BACC	PREC	TPR	KAPPA
0	0.6435840547780847	0.6659923780475306	0.5109303507880021	0.5	0.5109303507880021	1.0	0.0
1	0.6712927048747943	0.6937689289246946	0.48906964921199797	0.5	0.0	0.0	0.0
2	0.7103825984423	0.7268165724018795	0.5063548551093036	0.5168931848036326	0.9722222222222222	0.03482587064676617	0.03307367486345014
3	0.7579979520278027	0.7661498588982532	0.6710726995424504	0.6682357443551473	0.6436597110754414	0.7980099502487562	0.3382844830410081
4	0.780635285112897	0.7882335468179744	0.6334519572953736	0.6399147712580548	0.8480392156862745	0.34427860696517415	0.27616316310338795
7	0.7824127801739742	0.7905639139820724	0.6914082358922217	0.6953636184979468	0.8128930817610063	0.5144278606965174	0.3875470828992448
8	0.7904738262947217	0.7965470089104709	0.6924250127097102	0.6963808814555084	0.8144654088050315	0.5154228855721393	0.3895650496771714
10	0.7946856155811379	0.8005904530147977	0.6390442297915607	0.6455653127294918	0.8660049627791563	0.3472636815920398	0.2872846523562571
11	0.7962479701285672	0.8020828128219559	0.6680223690899848	0.6734565219639846	0.850597609561753	0.4248756218905473	0.3430754855263959
13	0.7967599631778737	0.8035162261476	0.6609049313675648	0.6668026809817855	0.8673913043478261	0.3970149253731343	0.3296105628099364
14	0.8000630940929447	0.8071304448551266	0.6654804270462633	0.6712358167582048	0.8668076109936576	0.4079601990049751	0.3384673416148053
15	0.8014356491968432	0.8075654174413907	0.6664972038637519	0.6722530797157663	0.86892177589852	0.408955223880597	0.3404780791782861
16	0.8033346779615436	0.809680442347539	0.6736146415861718	0.678884682616026	0.851063829787234	0.43781094527363185	0.35392846837517977
17	0.8050630423764753	0.8115976501563342	0.6792069140823589	0.6844017955958255	0.8568702290076335	0.44676616915422884	0.3649004274158102
19	0.808152067107291	0.814947766744115	0.6725978647686833	0.6780898004778602	0.8631790744466801	0.42686567164179107	0.3522008075832642
23	0.8101069496591885	0.8149903291807165	0.6863243518047788	0.6910778746599642	0.8439716312056738	0.4736318407960199	0.37844434782029746
24	0.8101865930224139	0.8158399051340246	0.6893746822572445	0.694107425450709	0.8480565371024735	0.47761194029850745	0.3844615382251547
28	0.8112871194960747	0.8158455722022762	0.6980172852058973	0.7022093275824619	0.8341463414634146	0.5104477611940299	0.4009413501915001
29	0.8142721941229404	0.8184462114467465	0.6995424504321301	0.7038130553055926	0.8404605263157895	0.5084577114427861	0.4040588693955117
36	0.8143533889802548	0.8190615760682811	0.7020843924758515	0.705900332019735	0.8228043143297381	0.5313432835820896	0.4085661450807829
41	0.817679792306658	0.8228203378007182	0.7097102186070158	0.7136743517340532	0.8411949685534591	0.5323383084577115	0.42387048490192547
44	0.8177780535989492	0.8239793939838298	0.7076766649720386	0.7114841592453534	0.8307692307692308	0.5373134328358209	0.41965534138751126
46	0.8179404433135776	0.8224453450609184	0.7056431113370615	0.7097609664773844	0.842443729903537	0.5213930348258706	0.4159789630114318
47	0.8211887547708443	0.827281373769199	0.7183528215556685	0.7218429681116248	0.8321060382916053	0.5621890547263682	0.44049253506041675
49	0.8225302799929666	0.8277094538123179	0.701067615658363	0.7055724496023004	0.8551959114139693	0.49950248756218907	0.40735829275966207
50	0.8246041104250059	0.8295550594583282	0.71377732587697	0.7177434035642991	0.8474842767295597	0.536318407960199	0.4319423520136323
52	0.8258582348134587	0.8297471607879126	0.7092018301982714	0.713087886968484	0.8367029548989113	0.5353233830845772	0.4227723778028367
53	0.8279165503046101	0.8331172875878521	0.7254702592780885	0.7286524756674011	0.8288543140028288	0.5830845771144278	0.45429436600470396
55	0.8287036749723317	0.8343060399054301	0.7198779867819014	0.7233132673431181	0.8318713450292398	0.5661691542288557	0.44346092246009217
60	0.8295264840040959	0.8340923476395479	0.7320793085917641	0.7348977565395476	0.822972972972973	0.6059701492537314	0.46704318475692996
62	0.8321728157549053	0.8376790720434699	0.7330960854092526	0.7358483052512903	0.82171581769437	0.609950248756219	0.4689953552037607
65	0.8330913002554793	0.8402211451202417	0.7249618708693442	0.7280437728198923	0.8240223463687151	0.5870646766169154	0.4531750774775738
72	0.8344876449354061	0.8402816038573933	0.7407219115404169	0.7428439920977234	0.8082191780821918	0.6457711442786069	0.4835159856376905
85	0.8348858617515333	0.8402707700797859	0.7412302999491611	0.7434304568632928	0.8115577889447236	0.6427860696517413	0.48460856982395306
88	0.8381900269959972	0.8415727662825743	0.7493645144890696	0.7512349892946908	0.8099273607748184	0.6656716417910448	0.5004777684427633
92	0.8407044817492578	0.8441531228242062	0.7569903406202338	0.7584752950424591	0.8060394889663183	0.690547263681592	0.5153004517963596
93	0.8427400419937734	0.8457869482677393	0.7529232333502797	0.7548510048510049	0.8160779537149817	0.6666666666666666	0.5076249065171214
