Epoch	AUC_dev	PR_AUC	ACC	BACC	PREC	TPR	KAPPA
0	0.6128217790238308	0.6581812498490559	0.475258918296893	0.5	0.0	0.0	0.0
1	0.6411155006159467	0.6669197352772765	0.5373993095512083	0.5560139756170086	0.7454545454545455	0.17982456140350878	0.10777097263583757
2	0.6942355889724312	0.732061939975608	0.5615650172612198	0.5809810543307421	0.8865979381443299	0.18859649122807018	0.15558553710471756
3	0.7075740197952509	0.745603026305302	0.6317606444188723	0.6414739178454612	0.7518518518518519	0.4451754385964912	0.2770645827158953
4	0.7183424663353297	0.7548454943837712	0.5972382048331415	0.6134881695764836	0.8441558441558441	0.2850877192982456	0.21941166506690757
5	0.7205142092519434	0.7572810855284149	0.6087456846950517	0.6228548065077949	0.8020833333333334	0.33771929824561403	0.23852085524009814
6	0.7254524021919204	0.759955078121348	0.6064441887226697	0.6207759865766109	0.8031914893617021	0.33114035087719296	0.23438095728785624
7	0.7264825198589694	0.75950485342442	0.6098964326812428	0.624407947835691	0.8162162162162162	0.33114035087719296	0.24134902873742303
9	0.7285905441570026	0.7618641992956898	0.6352128883774454	0.6455625292043669	0.7683397683397684	0.43640350877192985	0.2847216632435534
10	0.7289463064440764	0.7618197646757088	0.6075949367088608	0.6233565906291152	0.852760736196319	0.3048245614035088	0.2387278262321615
11	0.7309587528142389	0.763362016860928	0.6260069044879172	0.6393021749288476	0.8164251207729468	0.3706140350877193	0.27090351943783997
17	0.7332632428528949	0.7640214952007448	0.6329113924050633	0.6453103096724864	0.8071748878923767	0.39473684210526316	0.2830904506368397
22	0.7344261076419862	0.7652403716038707	0.6375143843498274	0.6490112994350282	0.7949790794979079	0.4166666666666667	0.29081808454688896
24	0.7348562083174037	0.7647587210784257	0.6260069044879172	0.6389596873539781	0.8075117370892019	0.37719298245614036	0.2704175869596105
37	0.7351907310649506	0.7627095817123936	0.6386651323360184	0.6495369780383161	0.784	0.4298245614035088	0.29220209901585936
43	0.7352013508347139	0.7661425115394129	0.6536248561565017	0.6642480141030542	0.803921568627451	0.44956140350877194	0.3211272284641278
44	0.7357217195531202	0.7656050402395105	0.6478711162255466	0.6591080455375727	0.8073770491803278	0.43201754385964913	0.3106964735646962
50	0.7375801792617136	0.7676076295888014	0.6582278481012658	0.6665790535661187	0.7694915254237288	0.49780701754385964	0.3271451252545108
52	0.7389023405972559	0.7686969637051635	0.6593785960874569	0.6679038698441018	0.773972602739726	0.4956140350877193	0.3296360774338821
56	0.739475808164479	0.7714097834725899	0.6651323360184119	0.6735004885094091	0.7796610169491526	0.5043859649122807	0.34073815302714694
60	0.7400280361921754	0.7752624752035208	0.6628308400460299	0.6711933435283123	0.7762711864406779	0.5021929824561403	0.3362071437696016
66	0.742948472877108	0.7809104580776742	0.6628308400460299	0.6707366934284864	0.768976897689769	0.5109649122807017	0.33561130898795777
67	0.7477432989252792	0.7861100598773706	0.6547756041426928	0.6628329297820823	0.76	0.5	0.3199674460825742
68	0.7479503844356654	0.7838827955594686	0.6605293440736478	0.6682012233974768	0.762214983713355	0.5131578947368421	0.33077587759715754
71	0.7502230151650312	0.7827711049934304	0.6536248561565017	0.6618506010789686	0.7609427609427609	0.4956140350877193	0.3179301838625477
73	0.7507699333078459	0.7855801510689362	0.663981588032221	0.670691559406992	0.7530864197530864	0.5350877192982456	0.33631503510038396
74	0.7514230491482945	0.7862675227177294	0.6616800920598389	0.6695260396754599	0.7664473684210527	0.5109649122807017	0.3332689617737322
77	0.7517257125865511	0.7840319709750683	0.6708860759493671	0.6778413194001953	0.765625	0.5372807017543859	0.3502447033233639
78	0.7612994350282486	0.790062666856975	0.6743383199079401	0.6811307930844059	0.7678018575851393	0.543859649122807	0.3568434128800262
80	0.7644481967630942	0.7894124430422212	0.6593785960874569	0.667447219744276	0.7666666666666667	0.5043859649122807	0.32903454680147326
81	0.7656907098254111	0.7892829042528335	0.663981588032221	0.6726323223312518	0.7827586206896552	0.49780701754385964	0.3388432336096969
87	0.7688182320207297	0.7873436485972718	0.6766398158803222	0.6798988997918525	0.7272727272727273	0.6140350877192983	0.3569048929575016
89	0.77007136485281	0.7893587879883077	0.6869965477560415	0.689995645894397	0.735897435897436	0.6293859649122807	0.3771495728522717
90	0.7725086020135083	0.7917443006398286	0.6869965477560415	0.6898814833694406	0.7346938775510204	0.631578947368421	0.37700839202125414
97	0.7733794231341065	0.791145265130325	0.6904487917146145	0.6943125823032157	0.7493333333333333	0.6162280701754386	0.3850644106497887
99	0.7753122212310437	0.7894453434194183	0.6869965477560415	0.6909089460940487	0.7459893048128342	0.6118421052631579	0.3782767200972166
