Epoch	AUC_dev	PR_AUC	ACC	BACC	PREC	TPR	KAPPA
0	0.47778829345993523	0.5313972243909244	0.48195221148957806	0.4885204952369131	0.48214285714285715	0.1880597014925373	-0.02265024268117166
1	0.5003661526049586	0.543982839462805	0.46568378240976105	0.4589459149160642	0.48551637279596976	0.7671641791044777	-0.08318666883934456
48	0.5020293542681603	0.5432352578595261	0.48195221148957806	0.4885204952369131	0.48214285714285715	0.1880597014925373	-0.02265024268117166
59	0.5043793506480074	0.5446249994513538	0.48195221148957806	0.4885204952369131	0.48214285714285715	0.1880597014925373	-0.02265024268117166
105	0.5052771485607307	0.5467257366928561	0.514489069649212	0.5039940629492868	0.5129668049792531	0.9840796019900497	0.008155524145283088
110	0.5057989677392662	0.5464272496870228	0.49466192170818507	0.49584354733608466	0.5062713797035348	0.4417910447761194	-0.008289310018338103
111	0.5065043803849774	0.5473071782182123	0.48195221148957806	0.4885204952369131	0.48214285714285715	0.1880597014925373	-0.02265024268117166
113	0.5068157135321314	0.5473464010235198	0.48195221148957806	0.4885204952369131	0.48214285714285715	0.1880597014925373	-0.02265024268117166
114	0.5079741624517744	0.5480255715513623	0.4865277071682766	0.492820202521695	0.4940047961630695	0.20497512437810944	-0.014174252541216958
115	0.5088135207538192	0.5484473595889716	0.4926283680732079	0.4986346852018494	0.5079006772009029	0.22388059701492538	-0.002696923974325971
118	0.5121895718910644	0.5502738630541284	0.48195221148957806	0.4885204952369131	0.48214285714285715	0.1880597014925373	-0.02265024268117166
119	0.5181617898035809	0.5534638391434956	0.48449415353329944	0.47764297018028357	0.4971857410881801	0.7910447761194029	-0.04531261300638656
123	0.5211696196770823	0.5544513469464086	0.5246568378240977	0.5207046886151364	0.5261194029850746	0.7014925373134329	0.04172018247043707
129	0.5254124388452747	0.5563061941583366	0.5200813421453991	0.5180283613119434	0.5260906757912746	0.6119402985074627	0.03618870447344702
132	0.5307278575935293	0.5586593343804089	0.5292323335027961	0.5257382526039243	0.5304080061585835	0.6855721393034826	0.05181527326184887
134	0.5452462221118938	0.5712990871940417	0.5287239450940519	0.5227055988250018	0.5255570117955439	0.7980099502487562	0.045943500921140856
138	0.5557229445289147	0.5726988935319781	0.5058464667005592	0.5112141992739008	0.5329341317365269	0.2656716417910448	0.022179807414953845
139	0.5663124088497223	0.5818504076759802	0.5216065073716319	0.5261478470433694	0.5555555555555556	0.31840796019900497	0.05180150066570466
